playerid,yearid,stint,teamid,lgid,position,games,games_started,innouts,putouts,assists,errors,double_plays,passed_balls,wild_pitches,opp_sbs,opp_cs,zone_rating
masiph01,1947,1,BSN,NL,C,123,,,411,58,5,1,3,,,,
mastewa02,1947,1,WS1,AL,P,35,,,14,51,6,4,,,,,
mauchge01,1947,1,PIT,NL,2B,6,,,13,13,1,0,,,,,
mauchge01,1947,1,PIT,NL,SS,4,,,5,7,2,1,,,,,
maunedi01,1947,1,PHI,NL,P,9,,,1,7,1,0,,,,,
mayoed01,1947,1,DET,AL,2B,142,,,326,365,12,80,,,,,
mcbrito01,1947,1,BOS,AL,OF,1,,,2,1,0,0,,,,,
mcbrito01,1947,2,WS1,AL,3B,1,,,0,0,0,0,,,,,
mcbrito01,1947,2,WS1,AL,OF,51,,,103,2,3,0,,,,,
mccahbi01,1947,1,PHA,AL,P,29,,,7,33,1,4,,,,,
mccorfr01,1947,1,PHI,NL,1B,12,,,86,4,1,9,,,,,
mccorfr01,1947,2,BSN,NL,1B,46,,,428,26,2,31,,,,,
mccormi02,1947,1,BSN,NL,OF,79,,,155,4,3,0,,,,,
mccosba01,1947,1,PHA,AL,OF,136,,,346,8,6,2,,,,,
mcculcl01,1947,1,CHN,NL,C,64,,,280,35,5,3,1,,,,
mcgahed01,1947,1,BOS,AL,C,7,,,24,3,1,1,0,,,,
mchaljo01,1947,1,DET,AL,1B,25,,,195,12,1,12,,,,,
mclisca01,1947,1,PIT,NL,P,1,,,1,1,0,0,,,,,
mcquige02,1947,1,NYA,AL,1B,142,,,1198,93,8,120,,,,,
medwijo01,1947,1,SLN,NL,OF,43,,,56,3,0,2,,,,,
meersru01,1947,1,CHN,NL,P,35,,,3,12,2,0,,,,,
melesa01,1947,1,BOS,AL,1B,1,,,5,0,0,0,,,,,
melesa01,1947,1,BOS,AL,OF,116,,,233,10,2,1,,,,,
meltoru01,1947,1,BRO,NL,P,4,,,0,0,0,0,,,,,
merulle01,1947,1,CHN,NL,SS,108,,,219,322,29,77,,,,,
metkoca01,1947,1,CLE,AL,1B,1,,,1,1,0,0,,,,,
metkoca01,1947,1,CLE,AL,OF,119,,,349,2,4,2,,,,,
meyerru01,1947,1,CHN,NL,P,23,,,1,6,0,1,,,,,
michaca01,1947,1,CHA,AL,2B,60,,,160,175,6,52,,,,,
michaca01,1947,1,CHA,AL,3B,44,,,48,89,9,9,,,,,
michaca01,1947,1,CHA,AL,SS,2,,,2,3,0,0,,,,,
mierked01,1947,1,DET,AL,OF,10,,,18,0,1,0,,,,,
miksied01,1947,1,BRO,NL,2B,13,,,23,24,0,4,,,,,
miksied01,1947,1,BRO,NL,3B,5,,,5,4,1,0,,,,,
miksied01,1947,1,BRO,NL,OF,11,,,25,0,0,0,,,,,
miksied01,1947,1,BRO,NL,SS,2,,,1,1,0,0,,,,,
milleed03,1947,1,CIN,NL,SS,151,,,295,445,21,88,,,,,
milleox01,1947,1,CHN,NL,P,4,,,1,1,0,0,,,,,
mitchda01,1947,1,CLE,AL,OF,115,,,252,8,6,1,,,,,
mizejo01,1947,1,NY1,NL,1B,154,,,1381,118,6,120,,,,,
moorete01,1947,1,SLN,NL,OF,120,,,292,6,5,2,,,,,
moseswa01,1947,1,BOS,AL,OF,58,,,109,2,3,0,,,,,
mossle01,1947,1,SLA,AL,C,96,,,362,43,7,6,6,,,,
mouldgl01,1947,1,SLA,AL,P,32,,,4,16,1,1,,,,,
muellra01,1947,1,CIN,NL,C,55,,,221,28,4,2,2,,,,
mulcahu01,1947,1,PIT,NL,P,2,,,1,3,0,1,,,,,
mullidi01,1947,1,BSN,NL,P,1,,,0,0,0,0,,,,,
mullipa01,1947,1,DET,AL,OF,106,,,229,10,3,2,,,,,
muncrbo01,1947,1,SLA,AL,P,31,,,6,29,0,2,,,,,
mungere01,1947,1,SLN,NL,P,40,,,5,55,2,1,,,,,
murphjo04,1947,1,BOS,AL,P,32,,,5,10,1,0,,,,,
murtada01,1947,1,BSN,NL,2B,2,,,7,6,0,1,,,,,
murtada01,1947,1,BSN,NL,3B,2,,,0,0,0,0,,,,,
musiast01,1947,1,SLN,NL,1B,149,,,1360,77,8,138,,,,,
myattge01,1947,1,WS1,AL,2B,1,,,0,1,0,0,,,,,
nagyst01,1947,1,PIT,NL,P,6,,,2,2,0,0,,,,,
neillto01,1947,1,BSN,NL,OF,2,,,2,0,0,0,,,,,
newhoha01,1947,1,DET,AL,P,40,,,23,52,4,3,,,,,
newsobo01,1947,1,WS1,AL,P,14,,,2,6,2,0,,,,,
newsobo01,1947,2,NYA,AL,P,17,,,3,12,0,1,,,,,
newsosk01,1947,1,PHI,NL,2B,6,,,5,3,0,0,,,,,
newsosk01,1947,1,PHI,NL,3B,3,,,0,2,0,0,,,,,
newsosk01,1947,1,PHI,NL,SS,85,,,131,247,12,60,,,,,
nichobi01,1947,1,CHN,NL,OF,140,,,281,7,3,1,,,,,
northro01,1947,1,PHI,NL,OF,13,,,19,1,0,1,,,,,
northro01,1947,2,SLN,NL,3B,2,,,2,7,1,0,,,,,
northro01,1947,2,SLN,NL,OF,94,,,122,8,7,1,,,,,
osterfr01,1947,1,PIT,NL,P,26,,,9,25,0,4,,,,,
outlaji01,1947,1,DET,AL,3B,9,,,11,7,1,0,,,,,
outlaji01,1947,1,DET,AL,OF,37,,,58,0,1,0,,,,,
overmst01,1947,1,DET,AL,P,28,,,10,21,1,2,,,,,
padgedo01,1947,1,PHI,NL,C,39,,,111,16,5,1,6,,,,
pafkoan01,1947,1,CHN,NL,OF,127,,,327,9,5,3,,,,,
pagejo01,1947,1,NYA,AL,P,56,,,2,18,0,0,,,,,
palicer01,1947,1,BRO,NL,P,3,,,0,0,0,0,,,,,
papisfr01,1947,1,CHA,AL,P,38,,,11,27,2,2,,,,,
parneme01,1947,1,BOS,AL,P,15,,,0,7,1,0,,,,,
partero01,1947,1,BOS,AL,C,54,,,207,26,6,4,1,,,,
passecl01,1947,1,CHN,NL,P,19,,,1,7,1,1,,,,,
peckha01,1947,1,CLE,AL,OF,97,,,166,5,3,3,,,,,
pellaed01,1947,1,BOS,AL,3B,42,,,34,66,8,7,,,,,
pellaed01,1947,1,BOS,AL,SS,26,,,39,76,6,10,,,,,
perkoha01,1947,1,CIN,NL,P,3,,,0,1,0,0,,,,,
peskyjo01,1947,1,BOS,AL,3B,22,,,25,38,1,7,,,,,
peskyjo01,1947,1,BOS,AL,SS,133,,,251,391,16,90,,,,,
peterke01,1947,1,CIN,NL,P,37,,,2,18,1,0,,,,,
peterru02,1947,1,SLA,AL,2B,13,,,34,29,3,8,,,,,
peterru02,1947,1,SLA,AL,SS,2,,,0,2,0,0,,,,,
phillda01,1947,1,CHA,AL,3B,4,,,1,6,0,1,,,,,
phillda01,1947,1,CHA,AL,OF,133,,,355,9,5,2,,,,,
phillja02,1947,1,NYA,AL,1B,10,,,71,1,1,8,,,,,
piconma01,1947,1,NY1,NL,P,2,,,0,2,0,0,,,,,
pierema01,1947,1,WS1,AL,P,23,,,4,14,5,0,,,,,
poatra01,1947,1,NY1,NL,P,7,,,5,8,0,1,,,,,
polanhu01,1947,1,PHI,NL,C,2,,,8,1,0,0,0,,,,
polanhu01,1947,2,CIN,NL,C,3,,,3,1,2,0,1,,,,
polivke01,1947,1,CIN,NL,P,2,,,0,0,0,0,,,,,
polleho01,1947,1,SLN,NL,P,37,,,5,33,0,5,,,,,
posselo01,1947,1,PHI,NL,P,2,,,0,3,0,0,,,,,
pottene01,1947,1,SLA,AL,P,32,,,6,27,3,1,,,,,
priddje01,1947,1,WS1,AL,2B,146,,,382,405,16,89,,,,,
queenme01,1947,1,NYA,AL,P,5,,,0,0,0,0,,,,,
queenme01,1947,2,PIT,NL,P,14,,,5,7,1,1,,,,,
racklma01,1947,1,BRO,NL,OF,2,,,7,0,0,0,,,,,
raffeke01,1947,1,PHI,NL,P,10,,,5,10,1,2,,,,,
raffeke01,1947,2,CIN,NL,P,19,,,2,18,1,2,,,,,
ramsdwi01,1947,1,BRO,NL,P,2,,,1,1,0,0,,,,,
raschvi01,1947,1,NYA,AL,P,15,,,4,15,0,1,,,,,
reesepe01,1947,1,BRO,NL,SS,142,,,266,441,25,99,,,,,
reisepe01,1947,1,BRO,NL,OF,108,,,240,3,3,0,,,,,
reynoal01,1947,1,NYA,AL,P,34,,,9,31,2,1,,,,,
rhawnbo01,1947,1,NY1,NL,2B,8,,,16,26,4,4,,,,,
rhawnbo01,1947,1,NY1,NL,3B,5,,,3,11,0,2,,,,,
ricede01,1947,1,SLN,NL,C,94,,,380,33,8,7,7,,,,
richmdo01,1947,1,PHA,AL,2B,1,,,1,2,1,0,,,,,
richmdo01,1947,1,PHA,AL,3B,4,,,0,1,1,0,,,,,
rickema01,1947,1,CHN,NL,1B,7,,,71,6,0,8,,,,,
rickema01,1947,1,CHN,NL,OF,30,,,52,2,1,0,,,,,
riddlel01,1947,1,CIN,NL,P,16,,,1,2,0,0,,,,,
riebeha01,1947,1,DET,AL,C,3,,,2,0,0,0,0,,,,
rignebi01,1947,1,NY1,NL,2B,72,,,184,229,11,41,,,,,
rignebi01,1947,1,NY1,NL,3B,41,,,47,76,9,7,,,,,
rignebi01,1947,1,NY1,NL,SS,24,,,33,53,5,8,,,,,
rignejo01,1947,1,CHA,AL,P,11,,,2,15,1,2,,,,,
rikarcu01,1947,1,PIT,NL,OF,79,,,177,2,4,0,,,,,
rizzuph01,1947,1,NYA,AL,SS,151,,,340,450,25,111,,,,,
robersh01,1947,1,WS1,AL,2B,4,,,7,7,0,1,,,,,
robersh01,1947,1,WS1,AL,3B,10,,,11,15,1,0,,,,,
robersh01,1947,1,WS1,AL,OF,55,,,126,5,7,1,,,,,
robinaa01,1947,1,NYA,AL,C,74,,,346,38,1,3,5,,,,
robined01,1947,1,CLE,AL,1B,87,,,800,55,5,79,,,,,
robinja02,1947,1,BRO,NL,1B,151,,,1323,92,16,144,,,,,
roepr01,1947,1,PIT,NL,P,38,,,6,20,1,2,,,,,
rojekst01,1947,1,BRO,NL,2B,7,,,14,18,0,4,,,,,
rojekst01,1947,1,BRO,NL,3B,9,,,4,11,0,3,,,,,
rojekst01,1947,1,BRO,NL,SS,17,,,23,44,2,10,,,,,
rosarbu01,1947,1,PHA,AL,C,102,,,406,70,2,12,3,,,,
rosenal01,1947,1,CLE,AL,3B,2,,,0,0,0,0,,,,,
rosenal01,1947,1,CLE,AL,OF,1,,,1,1,0,1,,,,,
rowelba01,1947,1,BSN,NL,2B,7,,,9,11,1,1,,,,,
rowelba01,1947,1,BSN,NL,3B,4,,,5,6,2,0,,,,,
rowelba01,1947,1,BSN,NL,OF,100,,,202,4,12,0,,,,,
rowesc01,1947,1,PHI,NL,P,31,,,6,32,1,0,,,,,
ruffire01,1947,1,CHA,AL,P,9,,,2,7,0,1,,,,,
russeji01,1947,1,PIT,NL,OF,119,,,343,6,7,3,,,,,
russeri01,1947,1,BOS,AL,3B,13,,,7,29,3,2,,,,,
ruszkha01,1947,1,CLE,AL,C,16,,,14,6,0,0,0,,,,
rutnemi01,1947,1,PHA,AL,3B,11,,,5,18,3,2,,,,,
ryanco01,1947,1,BSN,NL,2B,150,,,393,432,23,88,,,,,
ryanco01,1947,1,BSN,NL,SS,1,,,1,1,0,0,,,,,
sainjo01,1947,1,BSN,NL,P,38,,,11,55,3,1,,,,,
salkebi01,1947,1,PIT,NL,C,15,,,29,4,1,0,1,,,,
sanfofr01,1947,1,SLA,AL,P,34,,,7,26,1,0,,,,,
savagbo01,1947,1,PHA,AL,P,44,,,6,16,2,0,,,,,
scarbra01,1947,1,WS1,AL,P,33,,,7,24,2,3,,,,,
schanch01,1947,1,PHI,NL,P,34,,,5,19,1,0,,,,,
schefbo01,1947,1,CHN,NL,C,97,,,379,52,7,4,9,,,,
scheica01,1947,1,PHA,AL,P,21,,,3,13,1,2,,,,,
schenha01,1947,1,CHN,NL,3B,5,,,2,9,1,0,,,,,
schmifr01,1947,1,SLN,NL,P,2,,,0,0,0,0,,,,,
schmifr01,1947,2,PHI,NL,P,29,,,1,12,1,1,,,,,
schmifr01,1947,3,CHN,NL,P,1,,,0,1,0,0,,,,,
schmijo01,1947,1,CHN,NL,P,38,,,12,45,2,2,,,,,
schoere01,1947,1,SLN,NL,2B,142,,,357,404,19,109,,,,,
schoere01,1947,1,SLN,NL,3B,5,,,6,13,0,2,,,,,
schoere01,1947,1,SLN,NL,OF,1,,,1,0,0,0,,,,,
schulho01,1947,1,BRO,NL,1B,1,,,1,0,0,0,,,,,
schulho01,1947,2,PHI,NL,1B,114,,,986,67,7,92,,,,,
schulmi01,1947,1,CIN,NL,P,1,,,0,0,0,0,,,,,
seerepa01,1947,1,CLE,AL,OF,68,,,105,7,5,1,,,,,
seminan01,1947,1,PHI,NL,C,107,,,438,53,11,6,17,,,,
sepkote01,1947,1,CLE,AL,OF,1,,,0,0,0,0,,,,,
sewelri01,1947,1,PIT,NL,P,24,,,10,26,1,3,,,,,
sheasp01,1947,1,NYA,AL,P,27,,,9,14,0,0,,,,,
shofnst01,1947,1,BOS,AL,3B,4,,,3,7,0,1,,,,,
shouncl01,1947,1,CIN,NL,P,10,,,1,3,0,1,,,,,
shouncl01,1947,2,BSN,NL,P,26,,,2,9,0,0,,,,,
silveke01,1947,1,NYA,AL,C,3,,,7,1,0,0,0,,,,
simmocu01,1947,1,PHI,NL,P,1,,,0,0,0,0,,,,,
singlel01,1947,1,PIT,NL,P,36,,,9,11,1,1,,,,,
sisledi01,1947,1,SLN,NL,1B,10,,,76,6,2,3,,,,,
sisledi01,1947,1,SLN,NL,OF,5,,,8,0,0,0,,,,,
sistisi01,1947,1,BSN,NL,2B,1,,,0,1,0,0,,,,,
sistisi01,1947,1,BSN,NL,SS,51,,,93,121,12,24,,,,,
slaugen01,1947,1,SLN,NL,OF,142,,,306,15,6,5,,,,,
smithed04,1947,1,CHA,AL,P,15,,,2,3,2,0,,,,,
smithed04,1947,2,BOS,AL,P,8,,,0,2,1,0,,,,,
snidedu01,1947,1,BRO,NL,OF,25,,,48,0,1,0,,,,,
spahnwa01,1947,1,BSN,NL,P,40,,,5,48,1,1,,,,,
spencst01,1947,1,WS1,AL,OF,142,,,408,12,7,3,,,,,
spragho01,1947,1,PHI,NL,P,4,,,2,0,0,0,,,,,
stalege01,1947,1,SLN,NL,P,18,,,0,10,0,1,,,,,
stallvi01,1947,1,CIN,NL,SS,1,,,0,0,0,0,,,,,
stanked01,1947,1,BRO,NL,2B,146,,,402,406,12,123,,,,,
starrdi01,1947,1,NYA,AL,P,4,,,1,2,0,0,,,,,
stephbr01,1947,1,CLE,AL,P,31,,,5,10,1,0,,,,,
stephjo01,1947,1,CHA,AL,C,13,,,42,5,2,0,1,,,,
stephve01,1947,1,SLA,AL,SS,149,,,283,494,24,113,,,,,
steveed01,1947,1,BRO,NL,1B,4,,,29,4,1,2,,,,,
stirnsn01,1947,1,NYA,AL,2B,148,,,337,402,13,107,,,,,
stobbch01,1947,1,BOS,AL,P,4,,,1,0,0,0,,,,,
strinni01,1947,1,PIT,NL,P,32,,,2,17,0,1,,,,,
sturgbo01,1947,1,CHN,NL,2B,30,,,60,72,1,18,,,,,
sturgbo01,1947,1,CHN,NL,3B,5,,,2,10,0,1,,,,,
sturgbo01,1947,1,CHN,NL,SS,45,,,75,120,5,24,,,,,
suderpe01,1947,1,PHA,AL,2B,140,,,304,413,10,94,,,,,
suderpe01,1947,1,PHA,AL,3B,2,,,2,2,0,0,,,,,
suderpe01,1947,1,PHA,AL,SS,3,,,4,3,2,2,,,,,
sullibi04,1947,1,PIT,NL,C,12,,,42,4,0,1,0,,,,
sullijo06,1947,1,WS1,AL,2B,1,,,2,3,0,2,,,,,
sullijo06,1947,1,WS1,AL,SS,40,,,83,128,8,27,,,,,
swartbu01,1947,1,SLA,AL,P,5,,,0,0,0,0,,,,,
swiftbo01,1947,1,DET,AL,C,97,,,401,45,5,6,5,,,,
taborji01,1947,1,PHI,NL,3B,67,,,68,96,15,8,,,,,
tatumto01,1947,1,BRO,NL,OF,3,,,2,0,0,0,,,,,
tatumto01,1947,2,CIN,NL,2B,1,,,1,0,0,0,,,,,
tatumto01,1947,2,CIN,NL,OF,49,,,117,6,0,3,,,,,
tayloha03,1947,1,BRO,NL,P,33,,,5,35,1,4,,,,,
tebbebi01,1947,1,DET,AL,C,20,,,95,15,0,3,1,,,,
tebbebi01,1947,2,BOS,AL,C,89,,,332,50,10,7,6,,,,
thompha02,1947,1,SLA,AL,2B,19,,,55,55,5,15,,,,,
thompju01,1947,1,NY1,NL,P,15,,,5,9,0,1,,,,,
thomsbo01,1947,1,NY1,NL,2B,9,,,27,20,5,4,,,,,
thomsbo01,1947,1,NY1,NL,OF,127,,,330,12,7,2,,,,,
toeneha01,1947,1,WS1,AL,P,3,,,0,0,0,0,,,,,
torgeea01,1947,1,BSN,NL,1B,117,,,1033,76,18,83,,,,,
tostlo01,1947,1,PIT,NL,P,1,,,0,1,0,0,,,,,
travice01,1947,1,WS1,AL,3B,39,,,28,68,7,6,,,,,
travice01,1947,1,WS1,AL,SS,15,,,25,44,2,9,,,,,
treshmi01,1947,1,CHA,AL,C,89,,,313,38,9,10,4,,,,
trinkke01,1947,1,NY1,NL,P,62,,,4,27,0,2,,,,,
troutdi01,1947,1,DET,AL,P,32,,,22,40,3,4,,,,,
truckvi01,1947,1,DET,AL,P,36,,,13,22,2,0,,,,,
tucketh01,1947,1,CHA,AL,OF,65,,,171,5,4,2,,,,,
usherbo01,1947,1,CIN,NL,OF,8,,,16,1,0,0,,,,,
valoel01,1947,1,PHA,AL,OF,104,,,205,9,6,0,,,,,
vancujo01,1947,1,BRO,NL,P,2,,,0,1,0,0,,,,,
vandejo01,1947,1,CIN,NL,P,30,,,8,31,2,1,,,,,
vaughar01,1947,1,BRO,NL,3B,10,,,7,20,0,3,,,,,
vaughar01,1947,1,BRO,NL,OF,22,,,49,0,0,0,,,,,
verbaem01,1947,1,PHI,NL,2B,155,,,450,453,17,111,,,,,
vernomi01,1947,1,WS1,AL,1B,154,,,1299,105,19,123,,,,,
voisebi01,1947,1,NY1,NL,P,11,,,0,8,0,1,,,,,
voisebi01,1947,2,BSN,NL,P,22,,,6,26,1,3,,,,,
vollmcl01,1947,1,CIN,NL,OF,66,,,125,2,2,0,,,,,
wagneha01,1947,1,BOS,AL,C,21,,,82,9,2,1,2,,,,
wagneha01,1947,2,DET,AL,C,71,,,275,22,3,3,2,,,,
wahlke01,1947,1,CIN,NL,2B,2,,,3,2,0,1,,,,,
wahlke01,1947,1,CIN,NL,3B,20,,,24,30,2,2,,,,,
wahlke01,1947,1,CIN,NL,SS,9,,,12,18,0,2,,,,,
waitked01,1947,1,CHN,NL,1B,126,,,1161,101,8,109,,,,,
wakefdi01,1947,1,DET,AL,OF,101,,,197,10,11,2,,,,,
walkedi02,1947,1,BRO,NL,OF,147,,,261,9,10,0,,,,,
walkeha01,1947,1,SLN,NL,OF,10,,,15,0,1,0,,,,,
walkeha01,1947,2,PHI,NL,1B,4,,,18,0,0,2,,,,,
walkeha01,1947,2,PHI,NL,OF,127,,,350,15,13,2,,,,,
wallaja02,1947,1,CHA,AL,3B,1,,,1,1,0,0,,,,,
wallaja02,1947,1,CHA,AL,OF,22,,,74,1,0,0,,,,,
wallaja02,1947,1,CHA,AL,SS,27,,,55,94,5,22,,,,,
waltebu01,1947,1,CIN,NL,P,20,,,6,19,1,0,,,,,
warrebe01,1947,1,NY1,NL,C,3,,,2,0,0,0,0,,,,
webbsk01,1947,1,DET,AL,2B,30,,,52,74,1,9,,,,,
webbsk01,1947,1,DET,AL,SS,6,,,0,4,1,1,,,,,
wehmehe01,1947,1,CIN,NL,P,1,,,0,0,0,0,,,,,
wenslbu01,1947,1,NYA,AL,P,11,,,3,4,0,0,,,,,
wertzvi01,1947,1,DET,AL,OF,83,,,160,6,6,0,,,,,
westlwa01,1947,1,PIT,NL,OF,109,,,239,8,3,0,,,,,
westrwe01,1947,1,NY1,NL,C,2,,,8,2,0,0,0,,,,
whiteer01,1947,1,BSN,NL,P,1,,,0,0,0,0,,,,,
whitefu01,1947,1,NY1,NL,OF,5,,,11,0,0,0,,,,,
whiteha01,1947,1,DET,AL,P,35,,,4,22,3,0,,,,,
whitmdi01,1947,1,BRO,NL,OF,3,,,7,0,0,0,,,,,
widmaal01,1947,1,BOS,AL,P,2,,,0,0,0,0,,,,,
wietewh01,1947,1,PIT,NL,1B,1,,,7,1,0,0,,,,,
wietewh01,1947,1,PIT,NL,2B,14,,,30,24,3,8,,,,,
wietewh01,1947,1,PIT,NL,3B,6,,,1,5,1,0,,,,,
wietewh01,1947,1,PIT,NL,SS,22,,,31,38,9,6,,,,,
wightbi01,1947,1,NYA,AL,P,1,,,1,3,0,0,,,,,
wilbede01,1947,1,SLN,NL,C,34,,,108,10,2,2,4,,,,
wilkste01,1947,1,SLN,NL,P,37,,,2,9,1,0,,,,,
willide02,1947,1,CHN,NL,C,1,,,0,0,0,0,0,,,,
willile04,1947,1,CLE,AL,P,22,,,2,4,0,1,,,,,
willite01,1947,1,BOS,AL,OF,156,,,347,10,9,2,,,,,
witekmi01,1947,1,NY1,NL,2B,40,,,102,125,4,27,,,,,
witekmi01,1947,1,NY1,NL,3B,3,,,3,3,2,1,,,,,
witteje01,1947,1,SLA,AL,1B,27,,,218,16,4,21,,,,,
wolffro01,1947,1,CLE,AL,P,7,,,1,6,0,1,,,,,
wolffro01,1947,2,PIT,NL,P,13,,,3,2,0,0,,,,,
woodlge01,1947,1,PIT,NL,OF,21,,,59,1,2,0,,,,,
wooteju01,1947,1,WS1,AL,OF,6,,,19,0,2,0,,,,,
wrighed01,1947,1,BSN,NL,P,23,,,4,10,0,1,,,,,
wrighta01,1947,1,CHA,AL,OF,100,,,198,6,6,1,,,,,
wynnea01,1947,1,WS1,AL,P,33,,,15,33,1,3,,,,,
wyrosjo01,1947,1,PHI,NL,OF,126,,,261,11,8,2,,,,,
wyseha01,1947,1,CHN,NL,P,37,,,7,33,5,5,,,,,
yorkru01,1947,1,BOS,AL,1B,48,,,395,36,2,45,,,,,
yorkru01,1947,2,CHA,AL,1B,102,,,932,71,5,106,,,,,
yosted01,1947,1,WS1,AL,3B,114,,,125,198,14,11,,,,,
youngba01,1947,2,CIN,NL,1B,93,,,730,56,8,66,,,,,
yvarssa01,1947,1,NY1,NL,C,1,,,3,1,0,0,0,,,,
zarilal01,1947,1,SLA,AL,OF,110,,,209,6,3,0,,,,,
zientbe01,1947,1,CIN,NL,2B,100,,,243,247,12,53,,,,,
zientbe01,1947,1,CIN,NL,3B,13,,,5,11,0,0,,,,,
zoldasa01,1947,1,SLA,AL,P,35,,,6,44,1,2,,,,,
zuberbi01,1947,1,BOS,AL,P,20,,,2,7,0,0,,,,,
aberscl01,1948,1,CHN,NL,OF,8,,,12,1,2,1,,,,,
adamsbo03,1948,1,CIN,NL,2B,64,,,160,143,11,33,,,,,
adamsbo03,1948,1,CIN,NL,3B,7,,,7,12,0,1,,,,,
adamshe01,1948,1,CHA,AL,OF,4,,,10,2,0,0,,,,,
anderan01,1948,1,SLA,AL,1B,2,,,6,0,0,0,,,,,
anderan01,1948,1,SLA,AL,2B,21,,,25,41,6,9,,,,,
anderan01,1948,1,SLA,AL,SS,10,,,13,13,3,5,,,,,
andrehu01,1948,1,NY1,NL,P,1,,,0,2,0,0,,,,,
antonjo02,1948,1,BSN,NL,P,4,,,0,3,0,0,,,,,
applilu01,1948,1,CHA,AL,3B,72,,,84,163,15,13,,,,,
applilu01,1948,1,CHA,AL,SS,64,,,133,210,20,50,,,,,
arftha01,1948,1,SLA,AL,1B,69,,,598,43,3,81,,,,,
ashburi01,1948,1,PHI,NL,OF,116,,,344,14,7,2,,,,,
bakerbi01,1948,1,SLN,NL,C,36,,,152,15,1,2,3,,,,
bakerfl01,1948,1,CHA,AL,2B,18,,,51,55,3,17,,,,,
bakerfl01,1948,1,CHA,AL,3B,71,,,78,171,10,17,,,,,
bakerfl01,1948,1,CHA,AL,SS,1,,,2,1,0,0,,,,,
bambeha01,1948,1,NY1,NL,OF,3,,,6,0,0,0,,,,,
bantaja01,1948,1,BRO,NL,P,2,,,0,0,0,0,,,,,
barnere02,1948,1,BRO,NL,P,44,,,5,28,4,1,,,,,
barrere01,1948,1,BSN,NL,P,34,,,13,26,1,1,,,,,
basgamo01,1948,1,PIT,NL,2B,22,,,37,35,0,4,,,,,
battsma01,1948,1,BOS,AL,C,41,,,118,18,2,3,0,,,,
bauerha01,1948,1,NYA,AL,OF,14,,,26,1,1,0,,,,,
baumhfr01,1948,1,CIN,NL,OF,110,,,216,11,3,2,,,,,
beardge01,1948,1,CLE,AL,P,37,,,15,52,1,11,,,,,
beardte01,1948,1,PIT,NL,OF,22,,,66,0,0,0,,,,,
beazljo01,1948,1,BSN,NL,P,3,,,1,2,0,0,,,,,
beerscl01,1948,1,SLN,NL,P,1,,,0,0,0,0,,,,,
beggsjo01,1948,1,NY1,NL,P,1,,,0,0,0,0,,,,,
behrmha01,1948,1,BRO,NL,P,34,,,3,15,0,1,,,,,
bentoal01,1948,1,DET,AL,P,30,,,2,8,1,1,,,,,
berarjo01,1948,1,CLE,AL,1B,18,,,144,14,0,19,,,,,
berarjo01,1948,1,CLE,AL,2B,20,,,39,46,1,11,,,,,
berarjo01,1948,1,CLE,AL,3B,3,,,1,3,0,1,,,,,
berarjo01,1948,1,CLE,AL,SS,12,,,15,22,2,3,,,,,
berojo01,1948,1,DET,AL,2B,2,,,5,3,0,0,,,,,
berrayo01,1948,1,NYA,AL,C,71,,,297,36,7,5,8,,,,
berrayo01,1948,1,NYA,AL,OF,50,,,93,4,2,2,,,,,
berryne01,1948,1,DET,AL,2B,26,,,71,79,3,15,,,,,
berryne01,1948,1,DET,AL,SS,41,,,67,120,14,31,,,,,
bickfve01,1948,1,BSN,NL,P,33,,,6,22,1,0,,,,,
bicknch01,1948,1,PHI,NL,P,17,,,2,2,0,1,,,,,
binksge01,1948,1,PHA,AL,OF,14,,,18,1,0,0,,,,,
binksge01,1948,2,SLA,AL,1B,4,,,10,0,0,1,,,,,
binksge01,1948,2,SLA,AL,OF,5,,,7,0,0,0,,,,,
biscafr01,1948,1,SLA,AL,P,47,,,3,20,3,2,,,,,
blackdo01,1948,1,CLE,AL,P,18,,,3,11,0,1,,,,,
blackew01,1948,1,CIN,NL,P,22,,,7,40,1,2,,,,,
blackji01,1948,1,CIN,NL,P,16,,,0,6,0,0,,,,,
blatnjo01,1948,1,PHI,NL,OF,105,,,220,9,13,1,,,,,
blattbu01,1948,1,NY1,NL,2B,7,,,8,22,0,4,,,,,
bockmed01,1948,1,PIT,NL,2B,1,,,1,0,0,0,,,,,
bockmed01,1948,1,PIT,NL,3B,51,,,50,100,6,9,,,,,
bonhati01,1948,1,PIT,NL,P,22,,,6,9,1,1,,,,,
boonera01,1948,1,CLE,AL,SS,4,,,3,5,1,0,,,,,
borowha01,1948,1,CHN,NL,P,39,,,6,34,1,3,,,,,
boudrlo01,1948,1,CLE,AL,C,1,,,0,0,0,0,0,,,,
boudrlo01,1948,1,CLE,AL,SS,151,,,297,483,20,119,,,,,
bradlfr01,1948,1,CHA,AL,P,8,,,3,3,0,0,,,,,
bragabo01,1948,1,BRO,NL,C,5,,,11,1,0,0,0,,,,
brancra01,1948,1,BRO,NL,P,36,,,10,18,1,0,,,,,
brazlal01,1948,1,SLN,NL,P,42,,,5,45,0,1,,,,,
brechha01,1948,1,SLN,NL,P,33,,,5,45,0,2,,,,,
brisslo01,1948,1,PHA,AL,P,39,,,8,22,0,1,,,,,
brownbo03,1948,1,NYA,AL,2B,17,,,42,43,4,6,,,,,
