playerid,yearid,stint,teamid,lgid,wins,losses,games,gamesstarted,cg,sho,sv,ipouts,hits,er,hr,bb,so,baopp,era,ibb,wp,hbp,balks,bfp,gf,runs,sh,sf,gidp
thurssl01,1933,1,BRO,NL,6,8,32,15,5,0,3,394,171,66,4,34,22,0.31,4.52,,5,6,0,591,14,70,,,
tietjle01,1933,1,CHA,AL,2,0,3,3,1,0,0,67,16,6,1,15,9,0.2,2.42,,0,0,0,95,0,8,,,
tinnibu01,1933,1,CHN,NL,13,6,32,21,10,3,1,526,169,62,3,60,59,0.25,3.18,,2,4,1,737,3,73,,,
uhlege01,1933,1,DET,AL,0,0,1,0,0,0,0,2,2,2,1,0,1,0.5,27,,0,0,0,4,1,2,,,
uhlege01,1933,2,NY1,NL,1,1,6,1,0,0,0,41,16,12,1,6,4,0.3,7.9,,1,0,0,61,3,12,,,
uhlege01,1933,3,NYA,AL,6,1,12,6,4,0,0,183,63,35,4,20,26,0.25,5.16,,1,3,0,268,4,42,,,
vanatru01,1933,1,NYA,AL,12,4,26,22,10,2,1,471,160,73,8,63,76,0.26,4.18,,3,1,0,687,3,81,,,
vanceda01,1933,1,SLN,NL,6,2,28,11,2,0,3,297,105,39,3,28,67,0.26,3.55,,3,1,0,427,8,42,,,
walberu01,1933,1,PHA,AL,9,13,40,20,10,1,4,603,224,109,12,95,68,0.27,4.88,,5,1,0,920,15,132,,,
walkebi01,1933,1,SLN,NL,9,10,29,20,6,2,0,474,168,60,8,67,41,0.27,3.42,,1,1,0,694,4,71,,,
warnelo01,1933,1,CHN,NL,18,13,36,34,26,4,1,862,262,64,8,75,133,0.24,2,,6,3,0,1175,1,83,,,
weavemo01,1933,1,WS1,AL,10,5,23,21,12,1,0,457,147,55,3,53,45,0.25,3.25,,0,1,1,630,1,57,,,
weilabo01,1933,1,BOS,AL,8,14,39,27,12,0,3,649,197,93,19,100,97,0.24,3.87,,1,5,1,933,9,107,,,
welchjo01,1933,1,BOS,AL,4,9,47,7,1,0,3,387,142,66,6,67,68,0.28,4.6,,1,2,0,586,30,81,,,
wellsed01,1933,1,SLA,AL,6,14,36,22,10,0,1,611,230,95,13,63,58,0.27,4.2,,1,1,0,907,12,113,,,
whiteea01,1933,1,WS1,AL,22,8,39,37,19,2,1,810,271,100,9,100,96,0.26,3.33,,6,4,0,1149,1,112,,,
winstha01,1933,1,PHA,AL,0,0,1,0,0,0,0,20,7,5,0,6,2,0.28,6.75,,1,0,0,32,1,5,,,
wyattwh01,1933,1,DET,AL,0,1,10,0,0,0,0,51,20,8,1,9,9,0.29,4.24,,1,2,1,81,6,9,,,
wyattwh01,1933,2,CHA,AL,3,4,26,7,2,0,1,263,91,45,7,45,31,0.26,4.62,,2,2,0,397,11,51,,,
yerkeca01,1933,1,CHN,NL,0,0,1,0,0,0,0,6,2,1,0,1,0,0.28,4.5,,0,0,0,9,1,1,,,
zachato01,1933,1,BSN,NL,7,9,26,20,6,2,2,375,134,49,1,35,22,0.27,3.53,,0,0,0,533,2,64,,,
allenjo02,1934,1,NYA,AL,5,2,13,10,4,0,0,215,62,23,3,32,54,0.22,2.89,,5,2,0,309,2,30,,,
andreiv01,1934,1,SLA,AL,4,11,43,13,2,0,3,417,166,72,7,65,51,0.3,4.66,,0,0,0,625,19,84,,,
armbror01,1934,1,WS1,AL,1,0,3,2,0,0,0,38,10,3,1,3,3,0.2,2.13,,0,0,0,51,1,3,,,
aukerel01,1934,1,DET,AL,15,7,43,18,10,2,1,615,234,78,9,56,86,0.28,3.42,,1,3,1,881,12,103,,,
babicjo01,1934,1,BRO,NL,7,11,25,19,7,0,1,405,148,63,5,51,62,0.28,4.2,,3,2,0,589,4,76,,,
barneju01,1934,1,CIN,NL,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,2,2,0,,,
barredi01,1934,1,BSN,NL,1,3,15,3,0,0,0,97,50,24,2,12,14,0.36,6.68,,1,0,1,151,7,27,,,
beanbe01,1934,1,CLE,AL,5,1,21,1,0,0,0,154,53,22,2,21,20,0.26,3.86,,2,3,0,226,8,25,,,
beckbo01,1934,1,BRO,NL,2,6,22,9,2,0,0,171,72,47,6,32,24,0.3,7.42,,3,5,0,278,6,50,,,
bellhi01,1934,1,NY1,NL,4,3,22,2,0,0,6,162,72,22,2,12,9,0.31,3.67,,0,2,0,242,12,25,,,
bengera01,1934,1,BRO,NL,14,12,36,32,14,1,0,681,252,109,11,61,64,0.27,4.32,,1,3,0,996,2,124,,,
bensoal01,1934,1,WS1,AL,0,1,2,2,0,0,0,29,19,13,0,5,4,0.41,12.1,,1,2,0,53,0,14,,,
bentoal01,1934,1,PHA,AL,7,9,32,21,7,0,1,465,145,84,7,88,58,0.24,4.88,,2,2,1,682,5,98,,,
bentola01,1934,1,CIN,NL,0,1,16,1,0,0,2,87,53,21,1,7,5,0.39,6.52,,1,0,0,143,7,25,,,
bettshu01,1934,1,BSN,NL,17,10,40,27,10,2,3,639,258,96,17,42,69,0.29,4.06,,0,3,0,930,12,105,,,
birkora01,1934,1,PIT,NL,11,12,41,24,11,0,1,612,227,93,11,66,71,0.27,4.1,,2,5,0,898,13,106,,,
blaehge01,1934,1,SLA,AL,14,18,39,33,14,1,3,703,276,110,16,68,66,0.29,4.22,,0,0,0,1021,5,130,,,
blantcy01,1934,1,PIT,NL,0,1,1,1,0,0,0,24,5,3,1,4,5,0.16,3.38,,1,1,0,36,0,3,,,
bowmajo01,1934,1,NY1,NL,5,4,30,10,3,0,3,322,119,43,9,36,36,0.27,3.61,,1,2,0,469,15,52,,,
branded01,1934,1,BSN,NL,16,14,40,28,20,3,5,765,249,100,13,83,106,0.25,3.53,,4,4,0,1080,10,111,,,
brenndo01,1934,1,CIN,NL,4,3,28,7,2,0,2,234,89,33,3,35,31,0.29,3.81,,0,1,0,349,13,51,,,
bridgto01,1934,1,DET,AL,22,11,36,35,23,3,1,825,249,112,16,104,151,0.24,3.67,,3,3,0,1153,1,117,,,
broacjo01,1934,1,NYA,AL,12,9,26,24,13,1,0,532,203,82,9,65,74,0.28,4.16,,1,1,1,792,1,94,,,
brownbo02,1934,1,BSN,NL,1,3,16,8,2,1,0,175,59,37,2,36,21,0.26,5.71,,0,3,0,270,7,40,,,
browncl01,1934,1,CLE,AL,4,3,17,2,0,0,1,151,83,33,3,14,15,0.35,5.9,,2,0,0,249,6,42,,,
brownll01,1934,1,CLE,AL,5,10,38,15,5,0,6,351,116,50,7,51,39,0.26,3.85,,4,2,0,503,18,67,,,
burkebo01,1934,1,WS1,AL,8,8,37,15,7,1,0,504,155,60,2,72,52,0.24,3.21,,4,1,0,721,13,67,,,
bushgu01,1934,1,CHN,NL,18,10,40,27,15,1,2,628,213,89,15,54,75,0.26,3.83,,1,1,0,882,10,96,,,
cainsu01,1934,1,PHA,AL,9,17,36,32,15,0,0,692,235,113,15,128,66,0.26,4.41,,3,3,0,1035,2,128,,,
cantwbe01,1934,1,BSN,NL,5,11,27,19,6,1,5,430,163,69,8,34,45,0.28,4.33,,1,2,0,620,7,88,,,
carlete01,1934,1,SLN,NL,16,11,40,31,16,0,2,722,260,114,14,52,103,0.27,4.26,,6,7,1,1027,5,126,,,
carroow01,1934,1,BRO,NL,1,3,26,5,0,0,1,223,108,53,9,33,17,0.34,6.42,,8,1,0,353,13,64,,,
cascajo01,1934,1,PHA,AL,12,15,42,22,9,2,1,583,214,101,8,104,71,0.28,4.68,,3,3,0,870,13,111,,,
castege01,1934,1,PHA,AL,3,2,5,3,2,0,0,111,32,14,3,14,15,0.23,3.41,,1,3,1,155,2,16,,,
castlsl01,1934,1,NY1,NL,1,0,7,1,0,0,0,50,18,10,1,10,5,0.27,5.4,,2,0,0,77,4,11,,,
chagnle01,1934,1,PIT,NL,4,1,33,1,0,0,1,174,68,31,5,24,19,0.28,4.81,,2,1,0,271,14,32,,,
clarkwa02,1934,1,NY1,NL,1,2,5,4,1,0,0,56,23,14,5,5,6,0.29,6.75,,2,0,0,83,1,15,,,
clarkwa02,1934,2,BRO,NL,2,0,17,1,0,0,0,76,40,15,0,9,10,0.34,5.33,,1,1,0,127,7,19,,,
coffmdi01,1934,1,SLA,AL,9,10,40,21,6,1,3,519,212,87,11,59,55,0.3,4.53,,3,1,0,772,10,112,,,
cohensy01,1934,1,WS1,AL,1,1,3,2,2,0,0,54,25,15,2,6,6,0.33,7.5,,2,0,0,83,1,15,,,
colliph01,1934,1,PHI,NL,13,18,45,32,15,0,1,762,277,118,30,87,72,0.27,4.18,,2,3,1,1121,11,138,,,
connasa01,1934,1,CLE,AL,0,0,5,0,0,0,1,16,4,3,0,5,1,0.22,5.06,,0,0,0,23,3,3,,,
crowdal01,1934,1,WS1,AL,4,10,29,13,4,0,3,302,142,76,9,38,39,0.32,6.79,,4,0,0,483,8,88,,,
crowdal01,1934,2,DET,AL,5,1,9,9,3,1,0,200,81,31,3,20,30,0.29,4.19,,0,0,0,296,0,35,,,
darroge01,1934,1,PHI,NL,2,6,17,8,2,0,1,147,57,30,4,28,14,0.3,5.51,,3,4,0,226,5,37,,,
daviscu01,1934,1,PHI,NL,19,17,51,31,18,3,5,823,283,90,14,60,99,0.26,2.95,,1,7,0,1133,16,114,,,
deandi01,1934,1,SLN,NL,30,7,50,33,24,7,7,935,288,92,14,75,195,0.24,2.66,,2,6,0,1291,14,110,,,
deanpa01,1934,1,SLN,NL,19,11,39,26,16,5,2,700,225,89,19,52,150,0.24,3.43,,1,5,1,974,5,96,,,
derripa01,1934,1,CIN,NL,15,21,47,31,18,1,4,783,297,104,8,59,122,0.28,3.59,,7,4,0,1128,15,129,,,
deshoji01,1934,1,NYA,AL,6,7,31,12,6,0,3,401,126,61,6,56,40,0.24,4.11,,0,2,0,581,8,71,,,
devench01,1934,1,NYA,AL,1,0,1,1,1,0,0,33,9,2,0,5,4,0.22,1.64,,0,0,0,46,0,3,,,
dietrbi01,1934,1,PHA,AL,11,12,39,23,14,4,3,623,201,108,12,114,88,0.25,4.68,,3,3,0,925,9,121,,,
diggsre01,1934,1,WS1,AL,1,2,4,3,2,0,0,64,26,16,3,15,2,0.31,6.75,,2,0,1,98,1,17,,,
earnsge01,1934,1,CHA,AL,14,11,33,30,16,2,0,681,242,114,28,104,97,0.27,4.52,,6,4,0,1019,0,128,,,
edwarsh01,1934,1,CIN,NL,0,0,1,0,0,0,0,9,4,1,0,1,1,0.33,3,,0,0,0,13,1,1,,,
ellioju01,1934,1,PHI,NL,0,1,3,1,0,0,0,16,8,6,0,4,1,0.33,10.13,,1,1,0,29,0,7,,,
ellioju01,1934,2,BSN,NL,1,1,7,3,0,0,0,46,19,10,2,9,6,0.28,5.87,,0,1,0,77,0,16,,,
ferrewe01,1934,1,BOS,AL,14,5,26,23,17,3,1,543,205,73,4,49,67,0.28,3.63,,3,0,0,785,3,87,,,
fillema01,1934,1,WS1,AL,0,0,1,0,0,0,0,1,2,1,0,0,0,0.66,27,,1,0,0,3,0,1,,,
fischca01,1934,1,DET,AL,6,4,20,15,4,1,1,285,107,46,5,38,39,0.28,4.36,,2,1,1,420,3,50,,,
fitzsfr01,1934,1,NY1,NL,18,14,38,37,14,3,1,790,266,89,12,51,73,0.26,3.04,,9,1,0,1082,1,114,,,
flohrmo01,1934,1,PHA,AL,0,2,14,3,0,0,0,92,34,20,3,33,6,0.29,5.87,,4,1,0,153,7,21,,,
frankfr02,1934,1,BSN,NL,17,9,37,31,13,2,1,701,239,83,10,77,78,0.26,3.2,,5,4,0,1004,1,102,,,
frasivi01,1934,1,DET,AL,1,3,8,2,0,0,0,68,30,15,0,12,11,0.31,5.96,,1,1,1,111,2,19,,,
freitto01,1934,1,CIN,NL,6,12,30,18,5,0,1,458,194,68,6,25,37,0.31,4.01,,2,3,0,662,5,80,,,
frencla01,1934,1,PIT,NL,12,18,49,35,16,3,1,791,299,105,8,59,103,0.28,3.58,,4,3,0,1141,7,135,,,
freybe01,1934,1,CIN,NL,11,16,39,30,12,2,2,736,288,96,10,42,33,0.28,3.52,,2,2,1,1058,5,118,,,
galehde01,1934,1,CLE,AL,0,0,1,0,0,0,0,3,2,2,0,1,0,0.5,18,,0,0,0,7,0,3,,,
galliph01,1934,1,CHA,AL,4,7,35,7,3,0,1,380,155,79,14,64,55,0.29,5.61,,6,1,0,600,20,97,,,
gastomi01,1934,1,CHA,AL,6,19,29,28,10,1,0,582,247,126,16,84,48,0.31,5.85,,13,1,0,895,1,146,,,
gomezle01,1934,1,NYA,AL,26,5,38,33,25,6,1,845,223,73,12,96,158,0.21,2.33,,3,0,0,1142,5,86,,,
grabore01,1934,1,PHI,NL,1,3,27,5,0,0,0,196,114,67,13,23,13,0.38,9.23,,4,3,1,328,7,72,,,
grimebu01,1934,1,SLN,NL,2,1,4,0,0,0,0,23,5,3,1,2,1,0.17,3.52,,0,0,0,30,2,3,,,
grimebu01,1934,2,NYA,AL,1,2,10,0,0,0,1,54,22,11,0,14,5,0.31,5.5,,1,1,0,85,9,11,,,
grimebu01,1934,3,PIT,NL,1,2,8,4,0,0,0,82,36,22,0,10,9,0.31,7.24,,1,1,0,130,3,24,,,
grissle01,1934,1,CIN,NL,0,1,4,1,0,0,0,21,13,12,0,7,4,0.38,15.43,,0,0,0,42,2,12,,,
grovele01,1934,1,BOS,AL,8,8,22,12,5,0,0,328,149,79,5,32,43,0.32,6.5,,1,1,0,506,6,84,,,
hadlebu01,1934,1,SLA,AL,10,16,39,32,7,2,1,639,212,103,14,127,79,0.25,4.35,,2,6,2,969,6,120,,,
haineje01,1934,1,SLN,NL,4,4,37,6,0,0,1,270,86,35,6,19,17,0.26,3.5,,3,4,0,362,18,42,,,
hallabi01,1934,1,SLN,NL,8,12,32,26,10,2,0,488,195,77,2,66,70,0.29,4.26,,1,0,0,737,4,93,,,
hamlilu01,1934,1,DET,AL,2,3,20,5,1,0,1,226,87,45,11,44,30,0.28,5.38,,2,0,0,348,7,48,,,
hansesn01,1934,1,PHI,NL,6,12,50,16,5,2,3,453,194,91,15,61,40,0.3,5.42,,4,3,0,709,13,112,,,
hardeme01,1934,1,CLE,AL,20,12,44,29,17,6,4,766,246,74,6,81,91,0.25,2.61,,2,7,0,1072,12,97,,,
harribi01,1934,1,PIT,NL,0,0,11,2,0,0,0,57,28,14,2,7,8,0.35,6.63,,1,1,1,91,7,15,,,
heisecl01,1934,1,SLN,NL,0,0,1,0,0,0,0,6,3,1,1,0,1,0.3,4.5,,2,0,0,10,1,3,,,
herriar01,1934,1,BRO,NL,2,4,14,4,2,0,0,148,63,34,2,29,15,0.3,6.2,,1,0,0,238,5,36,,,
hevinjo02,1934,1,CHA,AL,1,7,33,2,0,0,4,264,133,71,12,48,40,0.34,7.26,,3,3,0,448,21,85,,,
hildeor01,1934,1,CLE,AL,11,9,33,28,10,1,1,594,225,99,14,99,72,0.28,4.5,,4,3,0,914,4,112,,,
hockege01,1934,1,BOS,AL,2,1,3,3,3,2,0,82,22,5,3,6,14,0.21,1.65,,0,0,0,108,0,5,,,
hogsech01,1934,1,DET,AL,3,2,26,0,0,0,3,151,61,24,4,19,23,0.3,4.29,,3,1,0,227,16,34,,,
holleed01,1934,1,PHI,NL,1,8,15,13,2,0,0,218,85,58,10,31,14,0.29,7.18,,0,4,0,328,1,62,,,
holleed01,1934,2,PIT,NL,0,3,5,4,0,0,0,28,20,16,1,6,2,0.42,15.43,,0,2,0,55,0,16,,,
hoytwa01,1934,1,PIT,NL,15,6,48,15,8,3,5,572,184,62,6,43,105,0.25,2.93,,1,2,0,785,20,75,,,
hubbeca01,1934,1,NY1,NL,21,12,49,34,25,5,8,939,286,80,17,37,118,0.23,2.3,,2,2,0,1255,11,100,,,
hudliwi01,1934,1,CLE,AL,15,10,36,26,15,1,4,585,210,103,8,65,58,0.27,4.75,,7,5,1,838,7,109,,,
johnsha01,1934,1,BOS,AL,6,8,31,14,7,1,1,373,162,74,12,53,66,0.31,5.36,,2,5,0,582,8,95,,,
johnsll01,1934,1,PIT,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.33,0,,0,0,0,3,1,0,,,
johnssi01,1934,1,CIN,NL,7,22,46,31,9,0,3,647,264,125,15,84,89,0.29,5.22,,4,7,1,993,5,150,,,
johnssy01,1934,1,CIN,NL,0,0,2,0,0,0,0,20,9,2,2,0,0,0.31,2.7,,0,0,0,29,0,6,,,
johnssy01,1934,2,PHI,NL,5,9,42,10,4,3,3,401,122,52,14,24,54,0.24,3.5,,1,1,1,537,21,58,,,
joinero01,1934,1,CHN,NL,0,1,20,2,0,0,0,102,61,31,3,8,9,0.39,8.21,,0,0,0,169,9,33,,,
jonessa01,1934,1,CHA,AL,8,12,27,26,11,1,0,550,217,104,16,60,60,0.28,5.11,,6,2,0,820,1,120,,,
kenneve01,1934,1,CHA,AL,0,2,3,3,1,0,0,58,21,8,1,9,7,0.3,3.72,,0,0,0,80,0,8,,,
kinzyha01,1934,1,CHA,AL,0,1,13,2,1,0,0,103,38,19,1,31,12,0.29,4.98,,0,4,1,169,10,23,,,
klaerhu01,1934,1,CHA,AL,0,2,3,3,1,0,0,52,24,21,4,16,9,0.32,10.9,,1,0,0,92,0,21,,,
kleinte01,1934,1,PHI,NL,0,0,5,0,0,0,0,18,11,6,1,3,2,0.37,9,,0,0,0,33,4,8,,,
kleinte01,1934,2,CIN,NL,2,6,24,9,0,0,0,240,107,51,2,38,23,0.32,5.74,,2,1,0,382,7,63,,,
klinebo01,1934,1,PHA,AL,6,2,20,0,0,0,1,119,50,28,6,13,14,0.31,6.35,,3,0,0,178,17,34,,,
klinebo01,1934,2,WS1,AL,1,0,6,0,0,0,0,12,10,7,0,4,1,0.5,15.75,,0,1,0,27,2,8,,,
knottja01,1934,1,SLA,AL,10,3,45,10,2,0,4,414,149,76,17,67,56,0.27,4.96,,5,1,0,615,18,86,,,
kolpra01,1934,1,CIN,NL,0,2,28,2,0,0,3,185,78,31,1,12,19,0.31,4.52,,0,2,0,270,12,36,,,
laggeed01,1934,1,PHA,AL,0,0,8,0,0,0,0,54,27,22,1,14,2,0.34,11,,1,1,0,95,5,23,,,
larkist01,1934,1,DET,AL,0,0,2,1,0,0,0,18,8,1,0,5,8,0.29,1.5,,0,0,0,32,1,7,,,
leebi02,1934,1,CHN,NL,13,14,35,29,16,4,1,643,218,81,9,74,104,0.26,3.4,,9,2,1,910,4,91,,,
leeth01,1934,1,CLE,AL,1,1,24,6,0,0,0,257,105,48,8,44,41,0.3,5.04,,1,3,1,400,6,57,,,
leonadu02,1934,1,BRO,NL,14,11,44,20,11,2,5,551,210,67,12,33,58,0.28,3.28,,4,4,0,776,16,90,,,
lindsji01,1934,1,CIN,NL,0,0,4,0,0,0,0,12,4,2,0,2,2,0.28,4.5,,0,1,0,20,1,3,,,
lindsji01,1934,2,SLN,NL,0,1,11,0,0,0,1,42,21,10,2,3,7,0.32,6.43,,0,0,0,68,3,13,,,
linkeed01,1934,1,WS1,AL,2,2,7,4,2,0,0,104,38,16,1,9,9,0.27,4.15,,0,0,0,149,2,20,,,
lohrmbi01,1934,1,PHI,NL,0,1,4,0,0,0,1,18,5,3,0,1,2,0.21,4.5,,1,0,0,24,2,5,,,
lucasra01,1934,1,BRO,NL,1,1,10,2,0,0,0,92,39,23,2,14,3,0.32,6.75,,3,3,0,143,1,24,,,
lucasre01,1934,1,PIT,NL,10,9,29,21,12,1,0,518,198,84,14,40,44,0.28,4.38,,2,2,0,747,4,89,,,
luquedo01,1934,1,NY1,NL,4,3,26,0,0,0,7,127,54,18,3,17,12,0.31,3.83,,2,1,0,195,19,20,,,
lyonste01,1934,1,CHA,AL,11,13,30,24,21,0,1,616,249,111,15,66,53,0.29,4.87,,2,2,1,928,4,138,,,
macfada01,1934,1,NYA,AL,4,3,22,11,4,0,0,288,110,48,5,31,41,0.28,4.5,,0,2,1,422,8,57,,,
mahafro01,1934,1,PHA,AL,6,7,37,14,3,0,2,387,142,77,10,55,37,0.27,5.37,,6,1,0,577,15,88,,,
maliscy01,1934,1,PHI,NL,0,0,1,0,0,0,0,11,4,2,0,2,1,0.26,4.91,,0,0,0,17,1,2,,,
malonpa02,1934,1,CHN,NL,14,7,34,21,8,1,0,573,200,75,14,55,111,0.27,3.53,,4,3,0,814,7,85,,,
mangule01,1934,1,BSN,NL,5,3,29,3,1,0,1,283,127,60,9,23,28,0.31,5.72,,0,0,0,433,8,67,,,
marbefi01,1934,1,DET,AL,15,5,38,19,6,1,3,467,174,79,12,48,64,0.27,4.57,,2,0,0,683,14,92,,,
marcujo01,1934,1,PHA,AL,14,11,37,31,17,2,0,696,257,116,13,88,92,0.28,4.5,,1,4,1,1030,3,131,,,
martipe01,1934,1,SLN,NL,0,0,1,0,0,0,0,6,1,1,0,0,0,0.16,4.5,,0,0,0,6,0,1,,,
matuzha01,1934,1,PHA,AL,0,3,11,0,0,0,0,72,28,13,2,10,9,0.29,4.88,,3,1,0,111,2,16,,,
mcafebi01,1934,1,SLA,AL,1,0,28,0,0,0,0,185,84,40,4,26,11,0.33,5.84,,3,3,0,288,18,48,,,
mccolal01,1934,1,WS1,AL,3,4,42,2,1,0,1,336,129,48,6,36,29,0.29,3.86,,2,1,0,492,26,56,,,
mckeiti01,1934,1,PHA,AL,0,0,3,0,0,0,0,12,7,7,2,5,0,0.38,15.75,,0,0,0,23,2,7,,,
meinehe01,1934,1,PIT,NL,7,6,26,14,2,0,0,319,134,51,12,25,22,0.3,4.32,,2,1,0,472,5,60,,,
merensp01,1934,1,BOS,AL,1,2,4,3,2,1,0,74,20,8,2,16,7,0.22,2.92,,1,1,0,108,0,8,,,
millijo02,1934,1,WS1,AL,0,0,2,0,0,0,0,8,6,3,0,0,1,0.5,10.13,,0,0,0,12,1,3,,,
millsle01,1934,1,SLA,AL,0,0,4,0,0,0,0,26,10,4,0,11,2,0.3,4.15,,1,0,0,44,4,4,,,
mooneji01,1934,1,SLN,NL,2,4,32,7,1,0,1,247,114,50,3,49,27,0.32,5.47,,4,4,0,406,17,59,,,
moorecy01,1934,1,PHI,NL,4,9,35,15,3,0,0,380,163,91,11,65,55,0.3,6.47,,0,2,0,600,13,98,,,
mooreeu01,1934,1,PHI,NL,5,7,20,16,3,0,1,367,145,55,9,41,38,0.28,4.05,,0,0,1,556,1,60,,,
mullijo02,1934,1,BOS,AL,1,0,14,2,1,0,0,134,46,18,1,27,13,0.27,3.63,,0,2,0,198,5,21,,,
mungova01,1934,1,BRO,NL,18,16,45,38,22,3,3,946,300,118,15,104,184,0.24,3.37,,6,3,1,1329,6,137,,,
munnsle01,1934,1,BRO,NL,3,7,33,9,4,0,0,298,106,52,7,60,41,0.28,4.71,,4,0,0,444,10,67,,,
murphjo04,1934,1,NYA,AL,14,10,40,20,10,0,4,623,193,72,11,76,70,0.25,3.12,,1,0,0,859,13,79,,,
nelsoly01,1934,1,CHN,NL,0,1,2,1,0,0,0,3,4,4,1,1,0,0.66,36,,0,0,0,7,1,4,,,
newkifl01,1934,1,NYA,AL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.33,0,,0,0,0,5,1,0,,,
newsobo01,1934,1,SLA,AL,16,20,47,32,15,2,5,787,259,117,15,149,135,0.26,4.01,,5,1,0,1159,9,138,,,
osterfr01,1934,1,BOS,AL,10,13,33,23,10,0,3,596,200,77,7,99,75,0.26,3.49,,6,1,0,881,8,93,,,
pageph01,1934,1,BRO,NL,1,0,6,0,0,0,0,30,13,6,1,6,4,0.34,5.4,,0,0,0,46,2,7,,,
parmero01,1934,1,NY1,NL,10,6,22,20,7,2,0,458,134,58,6,60,83,0.23,3.42,,5,6,0,640,1,59,,,
pearcfr02,1934,1,PHI,NL,0,2,7,1,0,0,0,60,25,16,4,5,4,0.3,7.2,,0,0,0,88,2,16,,,
pearsmo01,1934,1,CLE,AL,18,13,39,33,19,0,2,764,257,128,16,130,140,0.26,4.52,,15,1,0,1136,6,144,,,
pennohe01,1934,1,BOS,AL,2,0,30,2,1,0,1,186,68,21,2,16,16,0.27,3.05,,1,0,0,265,20,31,,,
perkich01,1934,1,BRO,NL,0,3,11,2,0,0,0,73,37,23,3,14,5,0.33,8.51,,1,2,0,128,4,25,,,
perribi01,1934,1,CLE,AL,0,1,1,1,0,0,0,15,13,8,0,2,3,0.52,14.4,,1,1,1,30,0,9,,,
phillre01,1934,1,DET,AL,2,0,7,1,1,0,1,70,31,16,1,16,3,0.31,6.17,,0,0,0,114,4,17,,,
pickrcl01,1934,1,BSN,NL,0,0,10,1,0,0,0,48,24,9,0,7,9,0.33,5.06,,0,0,0,79,9,9,,,
pipgrge01,1934,1,BOS,AL,0,0,2,1,0,0,0,10,4,3,1,3,0,0.3,8.1,,2,0,0,16,0,3,,,
pomorjo01,1934,1,CHA,AL,0,0,3,0,0,0,0,5,1,1,0,2,0,0.14,5.4,,1,0,0,9,1,2,,,
primra01,1934,1,WS1,AL,0,2,8,1,0,0,0,44,19,11,1,8,3,0.33,6.75,,0,0,0,67,4,11,,,
rhemfl01,1934,1,SLN,NL,1,0,5,1,0,0,1,47,26,8,0,7,6,0.39,4.6,,0,0,0,74,1,12,,,
rhemfl01,1934,2,BSN,NL,8,8,25,20,5,1,0,458,164,61,5,38,56,0.27,3.6,,2,0,0,649,4,71,,,
rhodego01,1934,1,BOS,AL,12,12,44,31,10,0,2,657,247,111,10,98,79,0.28,4.56,,5,4,0,994,9,133,,,
richmbe01,1934,1,CIN,NL,1,2,6,2,1,0,0,58,23,8,0,10,9,0.3,3.72,,1,0,0,89,1,11,,,
rootch01,1934,1,CHN,NL,4,7,34,9,2,0,0,353,141,56,8,53,46,0.29,4.28,,2,5,0,538,14,62,,,
rowesc01,1934,1,DET,AL,24,8,45,30,20,3,1,798,259,102,12,81,149,0.25,3.45,,1,1,0,1111,13,110,,,
ruffire01,1934,1,NYA,AL,19,11,36,31,19,5,0,769,232,112,18,104,149,0.23,3.93,,1,1,0,1100,3,134,,,
russeja01,1934,1,WS1,AL,5,10,54,9,3,0,7,473,179,73,6,56,38,0.28,4.17,,2,2,2,692,20,86,,,
salveja01,1934,1,NY1,NL,3,1,12,4,0,0,0,115,43,15,2,13,18,0.28,3.52,,0,0,0,168,4,16,,,
schumha02,1934,1,NY1,NL,23,10,41,36,18,2,0,891,299,105,16,89,112,0.25,3.18,,10,2,0,1254,2,131,,,
shautjo01,1934,1,CIN,NL,0,2,8,1,0,0,1,52,19,8,1,3,2,0.26,4.15,,0,0,0,74,6,9,,,
smithal03,1934,1,NY1,NL,3,5,30,5,0,0,5,200,70,32,2,21,27,0.26,4.32,,1,0,1,289,15,40,,,
smithbo02,1934,1,BSN,NL,6,9,39,5,3,0,5,365,133,63,9,36,26,0.27,4.66,,0,0,1,526,25,69,,,
smithha07,1934,1,PIT,NL,3,4,20,5,1,0,0,150,72,40,3,18,15,0.34,7.2,,0,4,1,241,7,44,,,
smythha01,1934,1,NYA,AL,0,2,8,0,0,0,1,45,24,13,1,8,7,0.38,7.8,,0,0,0,74,4,16,,,
smythha01,1934,2,BRO,NL,1,1,8,0,0,0,0,64,30,14,3,8,5,0.33,5.91,,2,1,0,100,3,19,,,
sorrevi01,1934,1,DET,AL,6,9,28,19,6,1,2,389,146,69,13,45,46,0.28,4.79,,4,3,0,569,7,76,,,
stewale01,1934,1,WS1,AL,7,11,24,22,7,1,0,456,184,68,8,36,36,0.3,4.03,,2,1,0,655,2,74,,,
stinele01,1934,1,CHA,AL,0,0,4,0,0,0,0,33,11,10,2,10,8,0.26,8.18,,2,1,1,52,2,10,,,
stoutal01,1934,1,CIN,NL,6,8,41,16,4,0,1,422,170,76,10,47,51,0.29,4.86,,1,4,0,634,17,85,,,
stratmo01,1934,1,CHA,AL,0,0,1,0,0,0,0,10,4,2,0,1,0,0.33,5.4,,0,0,0,13,1,2,,,
