playerid,yearid,stint,teamid,lgid,position,games,games_started,innouts,putouts,assists,errors,double_plays,passed_balls,wild_pitches,opp_sbs,opp_cs,zone_rating
jonesar01,1932,1,BRO,NL,P,1,,,0,1,0,0,,,,,
jonesjo02,1932,1,PHA,AL,OF,1,,,1,0,0,0,,,,,
jonessa01,1932,1,CHA,AL,P,30,,,17,50,3,2,,,,,
jordabu01,1932,1,BSN,NL,1B,49,,,514,31,5,48,,,,,
jorgear01,1932,1,NYA,AL,C,56,,,240,20,9,3,2,,,,
judgejo01,1932,1,WS1,AL,1B,78,,,668,46,2,71,,,,,
jurgebi01,1932,1,CHN,NL,3B,5,,,4,7,0,1,,,,,
jurgebi01,1932,1,CHN,NL,SS,108,,,223,394,23,69,,,,,
kammwi01,1932,1,CLE,AL,3B,148,,,164,299,16,20,,,,,
kellyge01,1932,1,BRO,NL,1B,62,,,575,36,10,48,,,,,
kellyge01,1932,1,BRO,NL,OF,1,,,1,0,0,0,,,,,
kerrjo01,1932,1,WS1,AL,2B,17,,,46,57,5,9,,,,,
kerrjo01,1932,1,WS1,AL,3B,8,,,2,3,0,1,,,,,
kerrjo01,1932,1,WS1,AL,SS,14,,,25,37,4,7,,,,,
kimsech01,1932,1,SLA,AL,P,33,,,4,22,1,1,,,,,
kimsech01,1932,2,CHA,AL,P,7,,,0,8,1,1,,,,,
kingdwe01,1932,1,WS1,AL,3B,8,,,4,9,1,1,,,,,
kingdwe01,1932,1,WS1,AL,SS,4,,,4,6,0,1,,,,,
kleinch01,1932,1,PHI,NL,OF,154,,,331,29,15,3,,,,,
klinebo01,1932,1,BOS,AL,P,47,,,16,44,1,6,,,,,
klozana01,1932,1,SLA,AL,OF,3,,,2,0,0,0,,,,,
knothfr01,1932,1,BSN,NL,3B,87,,,81,168,14,7,,,,,
knothge01,1932,1,PHI,NL,2B,5,,,4,8,1,2,,,,,
koenele01,1932,1,NY1,NL,OF,35,,,61,0,5,0,,,,,
koenima01,1932,1,CHN,NL,SS,31,,,58,106,12,21,,,,,
kolpra01,1932,1,CIN,NL,P,32,,,6,23,0,3,,,,,
kowalfa01,1932,1,CHA,AL,3B,2,,,2,0,1,0,,,,,
kowalfa01,1932,1,CHA,AL,P,2,,,0,2,0,0,,,,,
krausle01,1932,1,PHA,AL,P,20,,,3,17,1,1,,,,,
kremera01,1932,1,PIT,NL,P,11,,,1,7,1,0,,,,,
kressre01,1932,1,SLA,AL,3B,14,,,23,27,5,5,,,,,
kressre01,1932,2,CHA,AL,1B,1,,,10,2,0,4,,,,,
kressre01,1932,2,CHA,AL,3B,19,,,17,34,6,4,,,,,
kressre01,1932,2,CHA,AL,OF,64,,,139,12,7,2,,,,,
kressre01,1932,2,CHA,AL,SS,53,,,125,155,19,35,,,,,
kuheljo01,1932,1,WS1,AL,1B,85,,,761,45,5,64,,,,,
laryly01,1932,1,NYA,AL,1B,5,,,26,1,0,2,,,,,
laryly01,1932,1,NYA,AL,2B,2,,,0,1,0,0,,,,,
laryly01,1932,1,NYA,AL,3B,2,,,2,3,2,1,,,,,
laryly01,1932,1,NYA,AL,OF,1,,,0,0,0,0,,,,,
laryly01,1932,1,NYA,AL,SS,80,,,152,218,23,39,,,,,
lawrebi01,1932,1,DET,AL,OF,15,,,39,2,0,1,,,,,
lazzeto01,1932,1,NYA,AL,2B,134,,,362,405,17,70,,,,,
lazzeto01,1932,1,NYA,AL,3B,5,,,2,7,0,0,,,,,
leachfr01,1932,1,BSN,NL,OF,50,,,126,2,3,0,,,,,
leeha01,1932,1,PHI,NL,OF,148,,,380,11,14,3,,,,,
lehenre01,1932,1,BOS,AL,P,2,,,0,2,0,0,,,,,
leslisa01,1932,1,NY1,NL,1B,2,,,7,0,0,0,,,,,
leveyji01,1932,1,SLA,AL,SS,152,,,284,439,47,83,,,,,
lindsfr01,1932,1,NY1,NL,3B,15,,,11,15,4,1,,,,,
lindsfr01,1932,1,NY1,NL,OF,128,,,315,18,6,2,,,,,
lindsji01,1932,1,SLN,NL,P,33,,,0,16,1,1,,,,,
lisenho01,1932,1,BOS,AL,P,19,,,2,12,1,0,,,,,
liskaad01,1932,1,PHI,NL,P,8,,,2,12,1,0,,,,,
lombaer01,1932,1,CIN,NL,C,110,,,288,76,14,6,17,,,,
lopezal01,1932,1,BRO,NL,C,125,,,456,82,13,10,5,,,,
lucasre01,1932,1,CIN,NL,P,31,,,17,55,2,4,,,,,
luquedo01,1932,1,NY1,NL,P,38,,,19,23,1,2,,,,,
lyonste01,1932,1,CHA,AL,P,33,,,11,42,2,1,,,,,
macfada01,1932,1,BOS,AL,P,12,,,4,17,2,3,,,,,
macfada01,1932,2,NYA,AL,P,17,,,7,18,5,1,,,,,
madjeed01,1932,1,PHA,AL,C,8,,,30,7,0,3,1,,,,
mahafro01,1932,1,PHA,AL,P,37,,,11,35,3,3,,,,,
mallole01,1932,1,PHI,NL,2B,88,,,199,228,20,42,,,,,
mallole01,1932,1,PHI,NL,3B,5,,,3,5,2,0,,,,,
malonpa02,1932,1,CHN,NL,P,37,,,8,33,2,1,,,,,
mancugu01,1932,1,SLN,NL,C,82,,,454,53,12,7,3,,,,
mangule01,1932,1,BSN,NL,P,7,,,2,6,0,2,,,,,
maniocl01,1932,1,CIN,NL,C,47,,,137,23,5,3,2,,,,
manushe01,1932,1,WS1,AL,OF,146,,,318,6,4,3,,,,,
mapleho01,1932,1,WS1,AL,C,41,,,34,5,0,2,0,,,,
maranra01,1932,1,BSN,NL,2B,149,,,402,473,22,91,,,,,
marbefi01,1932,1,WS1,AL,P,54,,,9,45,1,5,,,,,
marrobu01,1932,1,DET,AL,P,18,,,6,14,1,0,,,,,
marshdo02,1932,1,NY1,NL,SS,63,,,119,199,27,37,,,,,
martipe01,1932,1,SLN,NL,3B,15,,,18,18,1,1,,,,,
martipe01,1932,1,SLN,NL,OF,69,,,151,10,4,3,,,,,
mayja01,1932,1,CHN,NL,P,35,,,4,10,2,0,,,,,
mcafebi01,1932,1,WS1,AL,P,8,,,2,14,0,0,,,,,
mccurha01,1932,1,PHI,NL,C,42,,,132,17,4,3,1,,,,
mckaiha01,1932,1,CHA,AL,P,8,,,1,4,1,0,,,,,
mckeiti01,1932,1,PHA,AL,P,4,,,0,4,0,0,,,,,
mclarar01,1932,1,NY1,NL,SS,7,,,13,17,0,3,,,,,
mclauji02,1932,1,SLA,AL,3B,1,,,0,0,0,0,,,,,
mclauju01,1932,1,BOS,AL,P,1,,,0,1,0,0,,,,,
mcleoji01,1932,1,WS1,AL,SS,1,,,0,1,0,0,,,,,
mcmanma01,1932,1,BOS,AL,1B,1,,,3,1,0,0,,,,,
mcmanma01,1932,1,BOS,AL,2B,49,,,123,161,9,26,,,,,
mcmanma01,1932,1,BOS,AL,3B,30,,,24,66,8,2,,,,,
mcmanma01,1932,1,BOS,AL,SS,2,,,1,0,1,0,,,,,
mcnaier01,1932,1,PHA,AL,SS,133,,,242,391,31,89,,,,,
mcnaugo01,1932,1,BOS,AL,P,6,,,2,6,0,1,,,,,
medwijo01,1932,1,SLN,NL,OF,26,,,63,2,2,1,,,,,
meinehe01,1932,1,PIT,NL,P,28,,,7,35,4,3,,,,,
melilsk01,1932,1,SLA,AL,2B,153,,,393,526,18,110,,,,,
michajo02,1932,1,BOS,AL,P,28,,,5,24,3,1,,,,,
millebi02,1932,1,PHA,AL,OF,84,,,180,3,4,0,,,,,
mitchcl01,1932,1,NY1,NL,P,8,,,2,3,1,0,,,,,
montaed01,1932,1,CLE,AL,3B,11,,,5,13,2,2,,,,,
montaed01,1932,1,CLE,AL,SS,57,,,91,129,27,22,,,,,
mooneji01,1932,1,NY1,NL,P,29,,,2,21,2,2,,,,,
moonle01,1932,1,CLE,AL,P,1,,,0,2,0,0,,,,,
moorecy01,1932,1,BRO,NL,P,20,,,5,11,1,0,,,,,
mooreed01,1932,1,NY1,NL,2B,5,,,7,13,0,2,,,,,
mooreed01,1932,1,NY1,NL,3B,6,,,1,5,1,0,,,,,
mooreed01,1932,1,NY1,NL,SS,21,,,44,63,8,11,,,,,
mooreji01,1932,1,CHA,AL,P,1,,,0,0,0,0,,,,,
moorejo01,1932,1,CHN,NL,OF,109,,,272,12,5,2,,,,,
moorejo02,1932,1,NY1,NL,OF,86,,,160,6,3,1,,,,,
moorera01,1932,1,BSN,NL,1B,22,,,167,16,3,20,,,,,
moorera01,1932,1,BSN,NL,3B,31,,,16,49,1,8,,,,,
moorera01,1932,1,BSN,NL,C,1,,,0,0,0,0,0,,,,
moorera01,1932,1,BSN,NL,OF,41,,,75,2,1,0,,,,,
moorewi01,1932,1,BOS,AL,P,37,,,3,30,1,3,,,,,
moorewi01,1932,2,NYA,AL,P,10,,,3,4,0,0,,,,,
morgaed01,1932,1,CLE,AL,1B,142,,,1430,74,23,100,,,,,
morgaed01,1932,1,CLE,AL,3B,1,,,0,0,1,0,,,,,
morrijo05,1932,1,CIN,NL,2B,42,,,93,138,3,24,,,,,
morrijo05,1932,1,CIN,NL,3B,12,,,8,26,1,4,,,,,
morrijo05,1932,1,CIN,NL,OF,1,,,0,0,0,0,,,,,
morrijo05,1932,1,CIN,NL,SS,45,,,43,76,4,10,,,,,
mullegr01,1932,1,CHA,AL,2B,1,,,2,2,0,1,,,,,
mungova01,1932,1,BRO,NL,P,39,,,15,48,2,4,,,,,
murphjo04,1932,1,NYA,AL,P,2,,,0,1,0,0,,,,,
musseda01,1932,1,WS1,AL,3B,1,,,0,0,0,0,,,,,
myattgl01,1932,1,CLE,AL,C,65,,,211,32,3,3,4,,,,
myerbu01,1932,1,WS1,AL,2B,139,,,352,426,20,97,,,,,
newsobo01,1932,1,CHN,NL,P,1,,,0,1,0,1,,,,,
nichoch01,1932,1,PHI,NL,P,11,,,2,5,0,1,,,,,
normabi01,1932,1,CHA,AL,OF,13,,,20,2,2,0,,,,,
odoulle01,1932,1,BRO,NL,OF,148,,,317,4,7,0,,,,,
ofarrbo01,1932,1,NY1,NL,C,41,,,85,9,3,2,0,,,,
ogdenja01,1932,1,CIN,NL,P,24,,,4,14,1,0,,,,,
oliveto01,1932,1,BOS,AL,OF,116,,,328,12,6,4,,,,,
olsonma01,1932,1,BOS,AL,2B,106,,,266,324,28,68,,,,,
olsonma01,1932,1,BOS,AL,3B,1,,,0,3,0,0,,,,,
orsater01,1932,1,SLN,NL,1B,1,,,10,0,1,1,,,,,
orsater01,1932,1,SLN,NL,OF,96,,,197,3,5,0,,,,,
ottme01,1932,1,NY1,NL,OF,154,,,347,11,6,5,,,,,
paddeto01,1932,1,PIT,NL,C,43,,,111,19,2,1,0,,,,
parmero01,1932,1,NY1,NL,P,8,,,1,6,1,0,,,,,
patteha03,1932,1,BOS,AL,C,1,,,0,0,0,0,0,,,,
pearsmo01,1932,1,CLE,AL,P,8,,,0,6,0,0,,,,,
pennohe01,1932,1,NYA,AL,P,22,,,4,29,1,1,,,,,
peppera01,1932,1,SLN,NL,OF,17,,,33,1,1,0,,,,,
phelpra01,1932,1,BRO,NL,P,20,,,3,20,4,1,,,,,
philled01,1932,1,NYA,AL,C,9,,,46,6,0,0,0,,,,
picinva01,1932,1,BRO,NL,C,24,,,59,6,1,1,0,,,,
pickeur01,1932,1,BOS,AL,3B,126,,,110,222,21,22,,,,,
pickeur01,1932,1,BOS,AL,C,1,,,1,0,1,0,0,,,,
pietto01,1932,1,PIT,NL,2B,154,,,378,454,26,80,,,,,
pipgred01,1932,1,BRO,NL,P,5,,,2,1,0,0,,,,,
pipgrge01,1932,1,NYA,AL,P,32,,,9,35,7,1,,,,,
pollilo01,1932,1,SLA,AL,P,5,,,0,0,1,0,,,,,
portedi01,1932,1,CLE,AL,OF,145,,,269,2,5,0,,,,,
poserbo01,1932,1,CHA,AL,P,1,,,0,0,0,0,,,,,
powermi01,1932,1,CLE,AL,OF,8,,,11,0,1,0,,,,,
pruethu01,1932,1,BSN,NL,P,18,,,5,21,1,0,,,,,
puccige01,1932,1,SLN,NL,OF,30,,,59,6,4,1,,,,,
pytlafr01,1932,1,CLE,AL,C,12,,,40,7,0,0,0,,,,
quinnja01,1932,1,BRO,NL,P,42,,,1,20,0,0,,,,,
raglafr01,1932,1,WS1,AL,P,12,,,3,8,0,1,,,,,
rederjo01,1932,1,BOS,AL,1B,10,,,88,8,1,11,,,,,
rederjo01,1932,1,BOS,AL,3B,1,,,1,0,1,0,,,,,
reeseji01,1932,1,SLN,NL,2B,77,,,209,220,9,48,,,,,
reisbo01,1932,1,BRO,NL,3B,1,,,0,1,1,0,,,,,
reissal01,1932,1,PHA,AL,SS,6,,,2,3,0,0,,,,,
reynoca01,1932,1,WS1,AL,OF,95,,,229,3,4,0,,,,,
rhemfl01,1932,1,SLN,NL,P,6,,,0,12,1,0,,,,,
rhemfl01,1932,2,PHI,NL,P,26,,,6,37,2,2,,,,,
rhielbi01,1932,1,DET,AL,1B,12,,,96,10,1,13,,,,,
rhielbi01,1932,1,DET,AL,2B,1,,,2,1,0,0,,,,,
rhielbi01,1932,1,DET,AL,3B,37,,,33,53,4,8,,,,,
rhielbi01,1932,1,DET,AL,OF,8,,,19,1,0,0,,,,,
rhodego01,1932,1,NYA,AL,P,10,,,1,11,0,0,,,,,
rhodego01,1932,2,BOS,AL,P,12,,,6,15,1,0,,,,,
rhyneha01,1932,1,BOS,AL,2B,1,,,1,1,1,0,,,,,
rhyneha01,1932,1,BOS,AL,3B,4,,,6,6,0,0,,,,,
rhyneha01,1932,1,BOS,AL,SS,55,,,92,161,9,31,,,,,
ricesa01,1932,1,WS1,AL,OF,69,,,132,7,4,2,,,,,
richano01,1932,1,DET,AL,3B,65,,,51,92,2,8,,,,,
richano01,1932,1,DET,AL,SS,4,,,5,10,1,1,,,,,
richapa01,1932,1,BRO,NL,C,3,,,21,3,0,1,0,,,,
richbla01,1932,1,CHN,NL,OF,33,,,70,2,1,1,,,,,
rixeyep01,1932,1,CIN,NL,P,25,,,4,29,1,1,,,,,
roettos01,1932,1,PHA,AL,1B,15,,,130,5,3,6,,,,,
roettwa01,1932,1,CIN,NL,OF,94,,,214,3,2,2,,,,,
rogelbi01,1932,1,DET,AL,3B,4,,,1,4,0,0,,,,,
rogelbi01,1932,1,DET,AL,SS,139,,,275,433,42,88,,,,,
rommeed01,1932,1,PHA,AL,P,17,,,3,23,1,1,,,,,
rootch01,1932,1,CHN,NL,P,39,,,8,32,0,0,,,,,
rosenma01,1932,1,BRO,NL,OF,30,,,31,1,1,1,,,,,
rothrja01,1932,1,BOS,AL,OF,12,,,35,1,1,0,,,,,
rothrja01,1932,2,CHA,AL,1B,1,,,1,0,0,0,,,,,
rothrja01,1932,2,CHA,AL,3B,8,,,9,13,6,1,,,,,
rothrja01,1932,2,CHA,AL,OF,19,,,13,0,1,0,,,,,
ruelmu01,1932,1,DET,AL,C,49,,,150,25,2,3,2,,,,
ruffire01,1932,1,NYA,AL,P,35,,,4,38,2,4,,,,,
russeja01,1932,1,BOS,AL,P,11,,,2,10,1,0,,,,,
russeja01,1932,2,CLE,AL,P,18,,,11,29,3,1,,,,,
ruthba01,1932,1,NYA,AL,1B,1,,,3,0,0,0,,,,,
ruthba01,1932,1,NYA,AL,OF,128,,,209,10,9,1,,,,,
saltzja01,1932,1,NYA,AL,2B,16,,,38,30,3,5,,,,,
scarrru01,1932,1,PHI,NL,OF,1,,,2,0,0,0,,,,,
schalro01,1932,1,NYA,AL,2B,3,,,4,9,2,1,,,,,
scharar01,1932,1,SLA,AL,2B,2,,,2,8,0,2,,,,,
scharar01,1932,1,SLA,AL,3B,77,,,100,172,10,22,,,,,
scharar01,1932,1,SLA,AL,SS,3,,,5,9,2,2,,,,,
schubhe01,1932,1,DET,AL,3B,76,,,70,152,14,10,,,,,
schubhe01,1932,1,DET,AL,SS,16,,,42,52,5,14,,,,,
schulfr02,1932,1,SLA,AL,1B,5,,,39,3,3,3,,,,,
schulfr02,1932,1,SLA,AL,OF,129,,,331,9,5,1,,,,,
schuljo04,1932,1,SLA,AL,C,6,,,18,1,3,1,0,,,,
schuljo04,1932,2,BSN,NL,C,10,,,17,1,0,0,0,,,,
schulwe02,1932,1,BSN,NL,OF,101,,,232,11,8,5,,,,,
schumha02,1932,1,NY1,NL,P,27,,,9,31,3,1,,,,,
seedsbo01,1932,1,CLE,AL,OF,1,,,0,0,0,0,,,,,
seedsbo01,1932,2,CHA,AL,OF,112,,,234,7,9,1,,,,,
seiboso01,1932,1,BSN,NL,P,28,,,12,35,0,4,,,,,
selphca01,1932,1,CHA,AL,2B,26,,,45,95,8,14,,,,,
selphca01,1932,1,CHA,AL,3B,71,,,83,120,20,14,,,,,
seweljo01,1932,1,NYA,AL,3B,123,,,122,221,9,15,,,,,
sewellu01,1932,1,CLE,AL,C,84,,,306,50,8,8,2,,,,
sewelri01,1932,1,DET,AL,P,5,,,1,3,0,0,,,,,
shautjo01,1932,1,BRO,NL,P,34,,,6,18,2,1,,,,,
sherdbi01,1932,1,BSN,NL,P,1,,,0,0,0,0,,,,,
sherdbi01,1932,2,SLN,NL,P,3,,,1,2,0,0,,,,,
shevlji01,1932,1,CIN,NL,1B,7,,,63,4,1,3,,,,,
shirear01,1932,1,BSN,NL,1B,80,,,715,48,9,61,,,,,
siebedi01,1932,1,BRO,NL,1B,2,,,13,0,0,0,,,,,
simmoal01,1932,1,PHA,AL,OF,154,,,290,9,6,4,,,,,
simonme01,1932,1,CHA,AL,OF,6,,,2,0,0,0,,,,,
sladego01,1932,1,BRO,NL,3B,23,,,18,53,2,6,,,,,
sladego01,1932,1,BRO,NL,SS,55,,,101,148,15,30,,,,,
smithar01,1932,1,CHA,AL,P,3,,,1,4,0,0,,,,,
smithbo02,1932,1,CHN,NL,2B,2,,,1,10,0,1,,,,,
smithbo02,1932,1,CHN,NL,P,34,,,7,26,0,3,,,,,
smithha07,1932,1,PIT,NL,P,2,,,0,3,0,0,,,,,
sorrevi01,1932,1,DET,AL,P,32,,,9,40,1,0,,,,,
spencgl01,1932,1,PIT,NL,P,39,,,4,25,2,2,,,,,
spencro01,1932,1,WS1,AL,C,98,,,313,44,8,9,4,,,,
spognan01,1932,1,BOS,AL,2B,9,,,14,33,1,6,,,,,
spognan01,1932,1,BOS,AL,3B,2,,,0,1,0,0,,,,,
spognan01,1932,1,BOS,AL,SS,3,,,0,4,0,0,,,,,
spohral01,1932,1,BSN,NL,C,100,,,374,62,4,2,6,,,,
starrra01,1932,1,SLN,NL,P,3,,,2,6,1,1,,,,,
steinir01,1932,1,PHA,AL,P,1,,,0,2,0,0,,,,,
stephri01,1932,1,CHN,NL,OF,147,,,298,7,5,2,,,,,
stewale01,1932,1,SLA,AL,P,41,,,8,50,0,3,,,,,
stonejo01,1932,1,DET,AL,OF,142,,,334,11,14,2,,,,,
storiho01,1932,1,BOS,AL,C,5,,,11,0,0,0,1,,,,
stortli01,1932,1,SLA,AL,3B,51,,,50,81,6,8,,,,,
stoutal01,1932,1,SLN,NL,P,36,,,6,16,1,2,,,,,
stripjo01,1932,1,BRO,NL,1B,43,,,393,36,5,39,,,,,
stripjo01,1932,1,BRO,NL,3B,93,,,92,201,14,22,,,,,
stumpge01,1932,1,BOS,AL,OF,51,,,78,2,4,0,,,,,
suhrgu01,1932,1,PIT,NL,1B,154,,,1388,84,18,111,,,,,
sukefcl01,1932,1,BRO,NL,C,36,,,95,13,1,2,2,,,,
sullibi04,1932,1,CHA,AL,1B,52,,,485,35,5,42,,,,,
sullibi04,1932,1,CHA,AL,3B,17,,,14,30,6,4,,,,,
sullibi04,1932,1,CHA,AL,C,5,,,12,1,2,0,1,,,,
sullibi04,1932,1,CHA,AL,OF,3,,,3,0,2,0,,,,,
suscege01,1932,1,DET,AL,C,2,,,1,0,0,0,0,,,,
swansev01,1932,1,CHA,AL,OF,14,,,24,0,1,0,,,,,
swetost01,1932,1,PIT,NL,P,24,,,3,31,0,0,,,,,
swiftbi01,1932,1,PIT,NL,P,39,,,8,27,2,1,,,,,
tatebe01,1932,1,CHA,AL,C,4,,,9,3,0,0,0,,,,
tatebe01,1932,2,BOS,AL,C,76,,,244,50,8,7,2,,,,
tayloda01,1932,1,CHN,NL,OF,6,,,18,0,2,0,,,,,
tayloda01,1932,2,BRO,NL,OF,96,,,271,8,3,1,,,,,
tayloha02,1932,1,CHN,NL,1B,1,,,5,0,0,0,,,,,
tayloza02,1932,1,CHN,NL,C,14,,,39,4,0,1,2,,,,
teachbu01,1932,1,SLN,NL,P,1,,,0,0,0,0,,,,,
terrybi01,1932,1,NY1,NL,1B,154,,,1493,137,14,125,,,,,
terwidi01,1932,1,SLN,NL,P,1,,,0,2,0,0,,,,,
theveto01,1932,1,PIT,NL,3B,22,,,20,42,1,6,,,,,
theveto01,1932,1,PIT,NL,SS,29,,,62,84,13,18,,,,,
thomabu01,1932,1,WS1,AL,P,2,,,0,0,0,0,,,,,
thomafa01,1932,1,BRO,NL,P,7,,,1,4,0,0,,,,,
thomato02,1932,1,CHA,AL,P,12,,,0,9,1,1,,,,,
thomato02,1932,2,WS1,AL,P,18,,,2,15,0,1,,,,,
thurssl01,1932,1,BRO,NL,P,28,,,10,34,0,2,,,,,
tinnibu01,1932,1,CHN,NL,P,24,,,9,20,5,0,,,,,
toddal01,1932,1,PHI,NL,C,25,,,58,4,7,2,1,,,,
traynpi01,1932,1,PIT,NL,3B,127,,,173,222,27,14,,,,,
uhlege01,1932,1,DET,AL,P,33,,,5,25,0,2,,,,,
urbanbi01,1932,1,BSN,NL,SS,136,,,316,461,44,91,,,,,
vancaal01,1932,1,BOS,AL,1B,25,,,249,18,4,20,,,,,
vanceda01,1932,1,BRO,NL,P,27,,,7,32,1,3,,,,,
vaughar01,1932,1,PIT,NL,SS,128,,,247,403,46,74,,,,,
vergejo01,1932,1,NY1,NL,3B,111,,,94,208,21,22,,,,,
vergejo01,1932,1,NY1,NL,SS,1,,,0,4,2,0,,,,,
vosmijo01,1932,1,CLE,AL,OF,153,,,432,12,5,4,,,,,
walberu01,1932,1,PHA,AL,P,41,,,14,55,4,2,,,,,
walkebi01,1932,1,NY1,NL,P,31,,,10,39,2,1,,,,,
walkege02,1932,1,DET,AL,OF,116,,,309,9,17,1,,,,,
walshed02,1932,1,CHA,AL,P,4,,,2,3,0,0,,,,,
waltebu01,1932,1,BSN,NL,3B,22,,,17,44,6,8,,,,,
wanerll01,1932,1,PIT,NL,OF,131,,,426,9,6,0,,,,,
wanerpa01,1932,1,PIT,NL,OF,154,,,367,13,10,3,,,,,
warnelo01,1932,1,CHN,NL,P,35,,,11,55,1,7,,,,,
warstra01,1932,1,BOS,AL,SS,107,,,254,373,41,84,,,,,
watkige01,1932,1,SLN,NL,OF,120,,,267,11,15,1,,,,,
watwojo01,1932,1,CHA,AL,OF,13,,,23,1,1,0,,,,,
watwojo01,1932,2,BOS,AL,1B,18,,,149,16,7,17,,,,,
watwojo01,1932,2,BOS,AL,OF,46,,,101,3,6,0,,,,,
weavemo01,1932,1,WS1,AL,P,43,,,8,37,1,3,,,,,
webbea01,1932,1,BOS,AL,1B,2,,,14,1,1,2,,,,,
webbea01,1932,1,BOS,AL,OF,50,,,74,7,3,2,,,,,
webbea01,1932,2,DET,AL,OF,85,,,163,8,8,0,,,,,
webbsk01,1932,1,SLN,NL,SS,1,,,0,0,0,0,,,,,
weilabo01,1932,1,BOS,AL,P,43,,,14,49,3,7,,,,,
welchjo01,1932,1,BOS,AL,P,20,,,1,17,1,0,,,,,
wellsed01,1932,1,NYA,AL,P,22,,,1,6,0,0,,,,,
westsa01,1932,1,WS1,AL,OF,143,,,450,15,10,7,,,,,
whiteea01,1932,1,DET,AL,P,33,,,9,44,2,1,,,,,
whitejo01,1932,1,DET,AL,OF,48,,,96,6,4,2,,,,,
whitnpi01,1932,1,PHI,NL,2B,5,,,17,17,2,5,,,,,
whitnpi01,1932,1,PHI,NL,3B,151,,,177,276,19,31,,,,,
willidi01,1932,1,PHA,AL,2B,53,,,122,175,15,30,,,,,
willidi01,1932,1,PHA,AL,SS,3,,,2,6,2,2,,,,,
wilsoch02,1932,1,SLN,NL,SS,24,,,28,73,7,14,,,,,
wilsoha01,1932,1,BRO,NL,OF,125,,,220,14,11,4,,,,,
wilsoji01,1932,1,SLN,NL,1B,3,,,17,2,1,2,,,,,
wilsoji01,1932,1,SLN,NL,2B,1,,,1,1,0,0,,,,,
wilsoji01,1932,1,SLN,NL,C,75,,,326,55,7,9,4,,,,
winegra01,1932,1,CLE,AL,P,5,,,0,3,1,1,,,,,
winfoji01,1932,1,SLN,NL,P,4,,,0,2,0,0,,,,,
wisear01,1932,1,CHA,AL,P,2,,,0,2,0,0,,,,,
worthre01,1932,1,BSN,NL,OF,104,,,216,8,3,2,,,,,
wrighgl01,1932,1,BRO,NL,1B,2,,,4,1,0,1,,,,,
wrighgl01,1932,1,BRO,NL,SS,122,,,231,386,40,83,,,,,
wyattwh01,1932,1,DET,AL,P,43,,,7,35,1,3,,,,,
wysonbi01,1932,1,CIN,NL,P,7,,,1,3,1,1,,,,,
yerkeca01,1932,1,CHN,NL,P,2,,,0,0,0,0,,,,,
zachato01,1932,1,BSN,NL,P,32,,,4,39,1,1,,,,,
adamssp01,1933,1,SLN,NL,3B,3,,,0,6,2,1,,,,,
adamssp01,1933,1,SLN,NL,SS,5,,,5,16,1,2,,,,,
adamssp01,1933,2,CIN,NL,3B,132,,,121,272,15,15,,,,,
adamssp01,1933,2,CIN,NL,SS,8,,,6,17,0,1,,,,,
alexada01,1933,1,BOS,AL,1B,79,,,728,47,6,51,,,,,
allenet01,1933,1,SLN,NL,OF,67,,,179,8,3,1,,,,,
allenjo02,1933,1,NYA,AL,P,25,,,10,29,1,0,,,,,
almadme01,1933,1,BOS,AL,OF,13,,,27,1,0,0,,,,,
andreiv01,1933,1,BOS,AL,P,34,,,5,28,3,0,,,,,
applepe01,1933,1,NYA,AL,P,1,,,0,1,0,1,,,,,
applilu01,1933,1,CHA,AL,SS,151,,,314,534,55,107,,,,,
aukerel01,1933,1,DET,AL,P,15,,,1,9,0,0,,,,,
averiea01,1933,1,CLE,AL,OF,149,,,390,8,12,3,,,,,
barredi01,1933,1,PHA,AL,P,15,,,4,16,1,0,,,,,
bartedi01,1933,1,PHI,NL,SS,152,,,381,493,45,100,,,,,
beanbe01,1933,1,CLE,AL,P,27,,,4,16,0,0,,,,,
beckbo01,1933,1,BRO,NL,P,43,,,12,52,3,4,,,,,
bellhi01,1933,1,NY1,NL,P,38,,,3,19,1,1,,,,,
bengera01,1933,1,BRO,NL,P,37,,,6,37,0,1,,,,,
bentola01,1933,1,CIN,NL,P,34,,,5,27,2,1,,,,,
bergewa01,1933,1,BSN,NL,OF,136,,,382,6,9,4,,,,,
bergmo01,1933,1,WS1,AL,C,35,,,76,10,0,3,3,,,,
berlyja01,1933,1,PHI,NL,P,13,,,2,14,0,2,,,,,
berrych02,1933,1,CHA,AL,C,83,,,260,39,4,1,5,,,,
bettshu01,1933,1,BSN,NL,P,35,,,5,78,1,6,,,,,
birkora01,1933,1,PIT,NL,P,9,,,1,10,0,0,,,,,
bishoma01,1933,1,PHA,AL,2B,113,,,254,359,16,52,,,,,
bissode01,1933,1,BRO,NL,1B,32,,,298,19,4,25,,,,,
blaehge01,1933,1,SLA,AL,P,38,,,15,68,3,4,,,,,
bluegos01,1933,1,WS1,AL,3B,138,,,116,247,13,25,,,,,
bluegot01,1933,1,CIN,NL,2B,10,,,13,16,1,1,,,,,
bluegot01,1933,1,CIN,NL,3B,1,,,1,0,0,1,,,,,
bluegot01,1933,1,CIN,NL,SS,95,,,162,256,28,48,,,,,
bluelu01,1933,1,BRO,NL,1B,1,,,2,0,0,0,,,,,
bocekmi01,1933,1,CHA,AL,OF,6,,,6,0,0,0,,,,,
