playerid,yearid,stint,teamid,lgid,wins,losses,games,gamesstarted,cg,sho,sv,ipouts,hits,er,hr,bb,so,baopp,era,ibb,wp,hbp,balks,bfp,gf,runs,sh,sf,gidp
hoylete01,1952,1,PHA,AL,0,0,3,0,0,0,0,7,9,7,2,1,1,0.56,27,,0,0,0,17,1,7,,,
hudsoha01,1952,1,SLA,AL,0,0,3,0,0,0,0,17,9,8,0,6,0,0.36,12.71,,0,0,0,32,2,8,,,
hudsoha01,1952,2,CHA,AL,0,0,2,0,0,0,0,12,7,1,0,1,4,0.38,2.25,,1,0,0,19,1,2,,,
hudsosi01,1952,1,WS1,AL,3,4,7,7,6,0,0,188,59,19,4,29,24,0.25,2.73,,0,0,0,265,0,22,,,
hudsosi01,1952,2,BOS,AL,7,9,21,18,7,0,0,403,145,54,9,36,50,0.27,3.62,,0,7,0,578,2,64,,,
hugheji02,1952,1,BRO,NL,2,1,6,0,0,0,0,56,16,3,0,11,8,0.23,1.45,,1,0,0,79,2,4,,,
hutchfr01,1952,1,DET,AL,2,1,12,1,0,0,0,112,40,14,4,9,12,0.27,3.38,,0,1,0,157,6,16,,,
jansela01,1952,1,NY1,NL,11,11,34,27,8,1,2,502,183,76,16,47,74,0.28,4.09,,0,6,0,716,5,91,,,
jestevi01,1952,1,BSN,NL,3,5,19,8,4,1,0,219,80,27,5,23,25,0.28,3.33,,0,1,1,312,5,31,,,
johnsdo03,1952,1,WS1,AL,0,5,29,6,0,0,2,207,80,34,4,33,37,0.28,4.43,,2,4,0,319,11,41,,,
johnser02,1952,1,BSN,NL,6,3,29,10,2,1,1,276,100,42,7,31,45,0.27,4.11,,2,2,1,405,10,53,,,
johnske01,1952,1,DET,AL,0,0,9,1,0,0,0,34,12,8,1,11,10,0.27,6.35,,1,0,0,55,6,11,,,
jonessa02,1952,1,CLE,AL,2,3,14,4,0,0,1,108,38,29,6,37,28,0.27,7.25,,4,4,0,184,2,30,,,
jonessh01,1952,1,BSN,NL,1,4,39,1,0,0,1,210,81,37,8,31,40,0.28,4.76,,3,1,0,321,18,45,,,
jordani01,1952,1,CIN,NL,0,1,3,1,0,0,0,19,14,7,1,3,2,0.45,9.95,,0,0,0,34,0,7,,,
judsoho01,1952,1,CHA,AL,0,1,21,0,0,0,1,102,30,16,4,22,15,0.24,4.24,,1,0,0,153,8,17,,,
kellnal01,1952,1,PHA,AL,12,14,34,33,14,2,0,694,223,112,21,86,105,0.25,4.36,,3,4,0,990,1,124,,,
kellnwa01,1952,1,PHA,AL,0,0,1,0,0,0,1,12,4,3,0,3,2,0.25,6.75,,0,0,0,19,1,3,,,
kellybo01,1952,1,CHN,NL,4,9,31,15,3,2,0,376,114,50,7,46,50,0.23,3.59,,7,3,0,544,10,62,,,
kennebi02,1952,1,CHA,AL,2,2,47,1,0,0,5,212,54,22,4,38,46,0.21,2.8,,1,1,0,294,24,27,,,
kennemo01,1952,1,NY1,NL,3,4,31,6,2,1,0,250,73,28,6,31,48,0.23,3.02,,0,2,0,355,9,37,,,
kindeel01,1952,1,BOS,AL,5,6,23,10,4,0,4,293,85,28,11,28,50,0.23,2.58,,0,1,0,400,8,33,,,
kingcl01,1952,1,BRO,NL,2,0,23,0,0,0,0,128,56,24,5,12,17,0.31,5.06,,0,1,0,191,9,25,,,
klinero01,1952,1,PIT,NL,0,7,27,11,0,0,0,236,74,48,3,66,27,0.25,5.49,,4,6,3,368,5,55,,,
klippjo01,1952,1,CHN,NL,9,14,41,25,7,2,3,608,208,100,17,89,110,0.26,4.44,,12,6,0,885,10,110,,,
konstji01,1952,1,PHI,NL,5,3,42,2,2,1,6,240,87,35,9,21,16,0.27,3.94,,1,0,0,342,25,44,,,
kosloda01,1952,1,NY1,NL,10,7,41,17,8,2,5,499,154,59,10,47,67,0.24,3.19,,2,2,0,691,11,66,,,
kretllo01,1952,1,CHA,AL,4,4,19,11,4,2,1,237,52,26,5,56,63,0.18,2.96,,3,1,0,344,3,31,,,
kucabjo01,1952,1,PHA,AL,0,1,25,0,0,0,2,154,64,30,5,20,17,0.31,5.26,,1,1,0,231,13,37,,,
kuzavbo01,1952,1,NYA,AL,8,8,28,12,6,1,3,399,115,51,7,63,67,0.24,3.45,,2,1,0,554,9,53,,,
labincl01,1952,1,BRO,NL,8,4,25,9,0,0,0,231,76,44,3,47,43,0.25,5.14,,4,1,0,343,8,44,,,
landrjo01,1952,1,BRO,NL,1,3,9,5,2,0,0,114,46,22,3,10,17,0.3,5.21,,0,1,0,166,0,24,,,
laniema01,1952,1,NY1,NL,7,12,37,16,6,1,5,411,124,60,11,65,47,0.24,3.94,,2,3,0,584,10,64,,,
lapalpa01,1952,1,PIT,NL,1,2,31,2,0,0,0,179,56,26,6,37,25,0.25,3.92,,5,1,0,265,16,33,,,
lehmake01,1952,1,BRO,NL,1,2,4,3,0,0,0,46,19,9,1,6,7,0.29,5.28,,0,0,0,70,1,11,,,
lemonbo01,1952,1,CLE,AL,22,11,42,36,28,5,4,929,236,86,15,105,131,0.2,2.5,,8,6,0,1252,6,104,,,
leonadu02,1952,1,CHN,NL,2,2,45,0,0,0,11,200,56,16,3,24,37,0.23,2.16,,2,3,0,282,36,18,,,
littldi01,1952,1,DET,AL,0,3,28,1,0,0,1,143,46,23,4,25,32,0.25,4.34,,2,0,0,212,17,24,,,
littldi01,1952,2,SLA,AL,2,3,7,5,3,0,0,139,35,14,4,17,34,0.2,2.72,,0,0,0,190,2,18,,,
loesbi01,1952,1,BRO,NL,13,8,39,21,8,4,1,562,154,56,12,71,115,0.22,2.69,,3,3,1,770,11,62,,,
lopated01,1952,1,NYA,AL,10,5,20,19,10,2,0,448,127,42,11,53,56,0.23,2.53,,1,4,0,608,1,47,,,
lowntu01,1952,1,CHN,NL,4,11,33,19,5,0,0,470,154,76,13,93,73,0.25,4.37,,5,3,0,704,4,87,,,
madisda01,1952,1,SLA,AL,4,2,31,4,0,0,0,234,78,38,7,48,35,0.26,4.38,,2,4,0,357,12,46,,,
madisda01,1952,2,DET,AL,1,1,10,1,0,0,0,45,16,13,1,10,7,0.29,7.8,,1,1,0,66,5,14,,,
maglisa01,1952,1,NY1,NL,18,8,35,31,12,5,1,648,199,70,16,75,112,0.24,2.92,,2,6,1,904,3,80,,,
mahonbo01,1952,1,SLA,AL,0,0,3,0,0,0,0,9,8,6,0,4,1,0.5,18,,0,0,0,21,2,6,,,
mainwo01,1952,1,PIT,NL,2,12,48,11,2,0,2,460,149,76,14,52,79,0.25,4.46,,2,0,1,652,19,78,,,
manvidi01,1952,1,CHN,NL,0,0,11,0,0,0,0,51,25,15,2,12,6,0.36,7.94,,3,0,0,83,6,17,,,
marlodi01,1952,1,DET,AL,0,2,4,1,0,0,0,33,21,9,1,3,3,0.42,7.36,,0,0,0,53,1,10,,,
marreco01,1952,1,WS1,AL,11,8,22,22,16,2,0,553,175,59,9,53,77,0.24,2.88,,2,4,0,771,0,68,,,
martimo01,1952,1,PHA,AL,0,2,5,5,0,0,0,76,32,18,1,15,13,0.3,6.39,,1,2,0,123,0,19,,,
mastewa02,1952,1,BOS,AL,1,1,5,1,0,0,0,28,18,12,1,11,3,0.4,11.57,,0,0,0,57,0,12,,,
mastewa02,1952,2,WS1,AL,9,8,24,21,11,0,2,482,153,66,11,72,89,0.25,3.7,,2,3,0,686,2,71,,,
matarle01,1952,1,PHA,AL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.25,0,,0,0,0,5,1,0,,,
mcdermi03,1952,1,BOS,AL,10,9,30,21,7,2,0,486,139,67,14,92,117,0.23,3.72,,2,3,0,693,4,70,,,
mcdonji04,1952,1,NYA,AL,3,4,26,5,1,0,0,208,71,27,1,40,20,0.26,3.5,,1,2,0,312,9,31,,,
mclelwa01,1952,1,DET,AL,0,0,4,0,0,0,0,8,4,3,0,6,0,0.44,10.13,,1,0,0,18,0,3,,,
meyerru01,1952,1,PHI,NL,13,14,37,32,14,1,1,697,235,81,10,65,92,0.26,3.14,,2,2,0,982,3,99,,,
millebi04,1952,1,NYA,AL,4,6,21,13,5,2,0,264,78,34,4,49,45,0.24,3.48,,1,2,0,380,6,43,,,
millebo02,1952,1,PHI,NL,0,1,3,1,0,0,0,27,13,6,2,1,2,0.35,6,,0,0,0,38,2,6,,,
millest01,1952,1,SLN,NL,6,3,12,11,6,2,0,264,63,20,3,26,64,0.19,2.05,,1,2,0,352,0,25,,,
minnepa01,1952,1,CHN,NL,14,9,28,27,12,2,0,542,180,75,13,54,61,0.25,3.74,,2,1,1,762,1,84,,,
mizelvi01,1952,1,SLN,NL,10,8,30,30,7,2,0,570,171,77,12,103,146,0.23,3.65,,1,1,0,834,0,89,,,
moorera02,1952,1,BRO,NL,1,2,14,2,0,0,0,85,29,15,3,26,11,0.27,4.76,,1,2,0,137,4,17,,,
morenju01,1952,1,WS1,AL,9,9,26,22,7,0,0,442,154,65,10,52,62,0.27,3.97,,3,5,0,633,3,75,,,
morgato01,1952,1,NYA,AL,5,4,16,12,2,1,2,281,86,32,8,33,35,0.25,3.07,,0,4,1,382,3,34,,,
muirjo01,1952,1,PIT,NL,2,3,12,5,1,0,0,107,42,25,3,18,17,0.28,6.31,,0,0,0,164,0,28,,,
mungere01,1952,1,SLN,NL,0,1,1,1,0,0,0,13,7,6,2,1,1,0.38,12.46,,0,1,0,21,0,6,,,
mungere01,1952,2,PIT,NL,0,3,5,4,0,0,0,79,30,21,6,10,8,0.28,7.18,,0,0,0,118,0,21,,,
musiast01,1952,1,SLN,NL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,,,
necciro01,1952,1,PIT,NL,1,6,12,9,0,0,0,164,63,43,5,32,31,0.29,7.08,,3,1,0,248,2,45,,,
negraro01,1952,1,BRO,NL,0,0,4,1,0,0,0,39,15,5,0,5,5,0.29,3.46,,0,0,0,56,0,5,,,
newhoha01,1952,1,DET,AL,9,9,25,19,8,0,0,462,148,64,13,47,57,0.25,3.74,,3,0,0,643,2,72,,,
newsobo01,1952,1,WS1,AL,1,1,10,0,0,0,2,38,16,7,2,9,5,0.3,4.97,,0,0,0,63,8,7,,,
newsobo01,1952,2,PHA,AL,3,3,14,5,1,0,1,143,38,19,2,23,22,0.22,3.59,,2,2,0,201,3,19,,,
nixonwi01,1952,1,BOS,AL,5,4,23,13,5,0,0,311,115,56,12,61,50,0.29,4.86,,4,4,1,468,6,64,,,
nuxhajo01,1952,1,CIN,NL,1,4,37,5,2,0,1,277,83,33,4,42,52,0.24,3.22,,5,3,0,388,21,33,,,
ostrojo02,1952,1,NYA,AL,2,2,20,1,0,0,2,120,56,25,5,14,17,0.32,5.63,,0,1,0,190,8,31,,,
overmst01,1952,1,SLA,AL,0,3,17,4,0,0,0,123,44,17,3,7,10,0.27,3.73,,0,0,0,172,4,21,,,
grayte01,1953,1,DET,AL,10,15,30,28,8,0,0,528,166,90,25,76,115,0.25,4.6,,1,7,0,756,0,102,,,
paigesa01,1952,1,SLA,AL,12,10,46,6,3,2,10,414,116,47,5,57,91,0.22,3.07,,2,3,0,582,35,51,,,
parneme01,1952,1,BOS,AL,12,12,33,29,15,3,2,642,207,86,13,89,107,0.25,3.62,,5,5,0,920,3,94,,,
perkoha01,1952,1,CIN,NL,12,10,33,24,11,1,0,582,197,82,9,89,86,0.26,3.8,,3,3,0,852,3,91,,,
peterke01,1952,1,PHI,NL,0,0,3,0,0,0,2,21,2,0,0,2,7,0.09,0,,0,0,0,24,2,0,,,
piconma01,1952,1,NY1,NL,0,1,2,1,0,0,0,27,11,7,2,5,3,0.3,7,,0,0,0,41,1,8,,,
piercbi02,1952,1,CHA,AL,15,12,33,32,14,4,1,766,214,73,12,79,144,0.22,2.57,,3,3,0,1042,1,76,,,
pilledu01,1952,1,SLA,AL,10,13,30,30,9,1,0,616,222,82,14,55,62,0.27,3.59,,2,7,0,880,0,94,,,
podbibu01,1952,1,BRO,NL,0,0,3,0,0,0,0,6,4,4,1,3,1,0.44,18,,1,0,0,13,0,5,,,
podbibu01,1952,2,CIN,NL,4,5,24,7,4,1,1,260,78,27,8,26,22,0.24,2.8,,0,1,0,354,8,30,,,
polleho01,1952,1,PIT,NL,7,16,31,30,9,1,0,642,217,98,22,71,90,0.26,4.12,,1,3,0,904,1,111,,,
portebo01,1952,1,WS1,AL,13,14,31,29,15,3,0,694,222,70,7,85,80,0.25,2.72,,2,4,0,973,2,80,,,
posselo01,1952,1,PHI,NL,0,1,4,1,0,0,0,38,12,7,3,7,4,0.23,4.97,,0,0,0,58,0,9,,,
preskjo01,1952,1,SLN,NL,7,10,28,18,5,1,0,440,140,66,15,57,63,0.24,4.05,,2,1,0,631,1,74,,,
queenme01,1952,1,PIT,NL,0,2,2,2,0,0,0,10,8,11,2,4,3,0.38,29.7,,2,0,0,25,0,12,,,
raffeke01,1952,1,CIN,NL,17,13,38,33,18,6,1,741,247,77,18,45,93,0.26,2.81,,1,2,0,1006,5,85,,,
ramsdwi01,1952,1,CHN,NL,2,3,19,4,0,0,0,201,41,18,5,24,30,0.17,2.42,,2,5,0,271,8,22,,,
raschvi01,1952,1,NYA,AL,16,6,31,31,13,4,0,669,174,69,13,91,127,0.21,2.78,,5,6,0,912,0,78,,,
reynoal01,1952,1,NYA,AL,20,8,35,29,24,6,6,733,194,56,10,97,160,0.21,2.06,,4,7,0,1000,6,70,,,
ridzist01,1952,1,PHI,NL,4,2,24,9,2,0,0,278,74,31,10,37,43,0.21,3.01,,0,1,0,381,5,37,,,
roberro01,1952,1,PHI,NL,28,7,39,37,30,3,2,990,292,95,22,45,148,0.23,2.59,,3,5,0,1310,2,104,,,
roepr01,1952,1,BRO,NL,11,2,27,25,8,2,0,476,163,55,16,39,83,0.27,3.12,,1,3,0,651,2,59,,,
rogovsa01,1952,1,CHA,AL,14,9,33,30,12,3,1,695,224,99,14,79,121,0.25,3.85,,2,3,0,980,1,104,,,
rozekdi01,1952,1,CLE,AL,1,0,10,1,0,0,0,38,11,7,0,13,5,0.22,4.97,,1,0,0,62,5,8,,,
rushbo01,1952,1,CHN,NL,17,13,34,32,17,4,0,751,205,75,14,81,157,0.21,2.7,,7,6,0,1044,1,99,,,
ruthejo01,1952,1,BRO,NL,7,7,22,11,4,0,2,292,97,46,9,29,29,0.26,4.25,,2,2,1,408,8,51,,,
sainjo01,1952,1,NYA,AL,11,6,35,16,8,0,7,445,149,57,15,38,57,0.26,3.46,,0,2,0,620,15,70,,,
sanchra01,1952,1,WS1,AL,1,1,3,2,1,1,0,38,13,5,0,7,6,0.26,3.55,,0,0,0,57,0,5,,,
scarbra01,1952,1,BOS,AL,1,5,28,8,1,1,4,230,79,41,8,35,29,0.26,4.81,,3,4,0,342,13,47,,,
scarbra01,1952,2,NYA,AL,5,1,9,4,1,0,0,102,27,11,4,15,13,0.22,2.91,,0,1,0,139,2,11,,,
schaeha01,1952,1,NYA,AL,0,1,5,2,0,0,0,51,18,10,2,18,15,0.26,5.29,,1,0,0,86,1,14,,,
schalar01,1952,1,NYA,AL,0,0,2,0,0,0,0,6,3,2,0,2,1,0.37,9,,0,0,0,10,2,2,,,
scheica01,1952,1,PHA,AL,11,7,30,19,8,1,2,474,153,77,21,50,42,0.25,4.39,,4,4,1,667,11,82,,,
schmege01,1952,2,BOS,AL,0,0,2,1,0,0,0,18,9,2,0,2,2,0.34,3,,1,0,0,28,1,2,,,
schmijo01,1952,1,BRO,NL,1,1,10,3,1,0,0,100,29,16,3,18,11,0.23,4.32,,1,1,0,143,3,16,,,
schmijo01,1952,2,NYA,AL,1,1,5,2,1,0,1,45,15,6,0,9,3,0.26,3.6,,0,1,0,67,2,7,,,
schmijo01,1952,3,CIN,NL,1,0,3,0,0,0,0,15,3,0,0,3,3,0.18,0,,0,0,0,20,1,0,,,
schmiwi01,1952,1,SLN,NL,2,3,18,3,0,0,1,104,36,20,6,18,30,0.26,5.19,,1,2,0,158,4,20,,,
schulbo01,1952,1,CHN,NL,6,3,29,5,1,0,0,222,63,33,3,51,31,0.23,4.01,,2,2,0,330,12,34,,,
shantbo01,1952,1,PHA,AL,24,7,33,33,27,5,0,839,230,77,21,63,152,0.22,2.48,,0,4,0,1103,0,87,,,
sheasp01,1952,1,WS1,AL,11,7,22,21,12,2,0,507,144,55,6,92,65,0.23,2.93,,4,2,0,723,1,62,,,
simmocu01,1952,1,PHI,NL,14,8,28,28,15,6,0,604,170,63,11,70,141,0.22,2.82,,2,1,1,830,0,72,,,
sleatlo01,1952,1,SLA,AL,0,1,4,2,0,0,0,26,9,7,1,5,1,0.26,7.27,,0,0,1,40,0,8,,,
sleatlo01,1952,2,WS1,AL,4,2,14,9,3,1,0,171,56,23,4,30,22,0.26,3.63,,1,2,0,248,1,29,,,
smithfr06,1952,1,CIN,NL,12,11,53,2,1,0,7,367,109,51,13,41,77,0.24,3.75,,1,7,0,513,37,56,,,
spahnwa01,1952,1,BSN,NL,14,19,40,35,19,5,3,870,263,96,19,73,183,0.24,2.98,,5,6,0,1190,5,109,,,
spencge01,1952,1,NY1,NL,3,5,35,4,0,0,3,180,57,37,13,21,27,0.25,5.55,,1,3,0,256,18,39,,,
stalege01,1952,1,SLN,NL,17,14,35,33,15,0,0,719,238,87,21,52,93,0.25,3.27,,2,7,0,995,2,101,,,
stewabu02,1952,1,WS1,AL,0,0,1,0,0,0,0,3,2,2,0,1,1,0.5,18,,0,0,0,5,0,2,,,
stobbch01,1952,1,CHA,AL,7,12,38,17,2,0,1,405,118,47,9,72,73,0.23,3.13,,3,5,0,583,12,54,,,
stuarma01,1952,1,DET,AL,3,2,30,9,2,0,1,274,91,50,8,48,32,0.26,4.93,,3,3,0,405,12,60,,,
stuarma01,1952,2,SLA,AL,1,2,12,2,0,0,1,78,26,12,3,9,13,0.26,4.15,,0,0,0,113,7,18,,,
stuffpa01,1952,1,PHI,NL,1,0,2,1,0,0,0,18,5,2,0,7,3,0.21,3,,0,0,0,31,1,3,,,
sucheji01,1952,1,PIT,NL,0,0,5,0,0,0,0,30,14,6,1,4,6,0.32,5.4,,0,1,0,49,3,7,,,
surkoma01,1952,1,BSN,NL,12,13,31,29,12,3,0,645,201,90,19,76,125,0.24,3.77,,7,3,0,914,1,95,,,
tayloha03,1952,1,BOS,AL,1,0,2,1,1,0,0,30,6,2,1,6,1,0.17,1.8,,0,1,0,41,1,2,,,
taylope01,1952,1,SLA,AL,0,0,1,0,0,0,0,6,4,3,0,3,0,0.5,13.5,,0,0,0,11,1,3,,,
thielbe01,1952,1,BSN,NL,1,1,4,0,0,0,0,21,11,6,1,4,6,0.34,7.71,,0,2,0,39,1,7,,,
tiefebo01,1952,1,SLN,NL,0,0,6,0,0,0,0,24,12,7,1,7,3,0.34,7.88,,0,0,0,43,0,8,,,
troutdi01,1952,1,DET,AL,1,5,10,2,0,0,1,81,30,16,4,19,20,0.28,5.33,,2,0,0,128,4,16,,,
troutdi01,1952,2,BOS,AL,9,8,26,17,2,0,1,401,133,54,3,68,57,0.26,3.64,,3,3,0,591,7,62,,,
truckvi01,1952,1,DET,AL,5,19,35,29,8,3,1,591,190,87,12,82,129,0.25,3.97,,5,7,1,858,5,99,,,
vancuch01,1952,1,BRO,NL,5,6,23,16,4,0,1,293,104,56,12,40,66,0.27,5.16,,0,5,0,435,5,58,,,
wadebe01,1952,1,BRO,NL,11,9,37,24,5,1,3,540,166,72,19,94,118,0.24,3.6,,2,2,1,778,8,81,,,
waughji01,1952,1,PIT,NL,1,6,17,7,1,0,0,157,61,37,4,32,18,0.28,6.36,,0,2,0,252,6,43,,,
wehmehe01,1952,1,CIN,NL,9,11,33,26,6,1,0,571,197,109,23,103,83,0.26,5.15,,3,7,0,850,2,115,,,
werlebi01,1952,1,PIT,NL,0,0,5,0,0,0,0,12,9,4,1,1,1,0.42,9,,0,0,0,22,0,5,,,
werlebi01,1952,2,SLN,NL,1,2,19,0,0,0,1,117,40,21,6,15,23,0.26,4.85,,0,1,0,167,6,23,,,
whiteha01,1952,1,DET,AL,1,8,41,0,0,0,5,190,53,26,1,39,18,0.23,3.69,,2,0,0,270,31,29,,,
widmaal01,1952,1,CHA,AL,0,0,1,0,0,0,0,6,4,1,1,0,2,0.44,4.5,,0,0,0,9,0,1,,,
wightbi01,1952,1,BOS,AL,2,1,10,2,0,0,0,73,14,8,3,14,5,0.16,2.96,,3,1,1,99,3,11,,,
wightbi01,1952,2,DET,AL,5,9,23,19,8,3,0,431,167,62,7,55,65,0.29,3.88,,5,0,3,637,0,71,,,
wilheho01,1952,1,NY1,NL,15,3,71,0,0,0,11,478,127,43,12,57,108,0.22,2.43,,3,5,0,646,32,60,,,
wilkste01,1952,1,PIT,NL,5,5,44,0,0,0,4,217,65,29,9,31,24,0.24,3.61,,1,2,0,305,34,32,,,
wilkste01,1952,2,CLE,AL,0,0,7,0,0,0,1,35,8,5,0,7,6,0.18,3.86,,1,0,0,52,2,6,,,
wilsoji02,1952,1,BSN,NL,12,14,33,33,14,0,0,702,234,110,19,90,104,0.26,4.23,,1,4,0,998,0,114,,,
wolfeed01,1952,1,PIT,NL,0,0,3,0,0,0,0,11,7,3,1,5,1,0.46,7.36,,0,1,0,21,1,3,,,
wrighed01,1952,1,PHA,AL,2,1,24,0,0,0,1,124,55,30,6,20,9,0.32,6.53,,1,3,0,199,11,36,,,
wynnea01,1952,1,CLE,AL,23,12,42,33,19,4,3,857,239,92,23,132,153,0.23,2.9,,5,1,0,1190,9,103,,,
yuhased01,1952,1,SLN,NL,12,2,54,2,0,0,6,298,90,30,5,35,39,0.24,2.72,,4,2,1,412,31,35,,,
zoldasa01,1952,1,PHA,AL,0,6,16,10,2,0,1,226,86,34,3,25,12,0.29,4.06,,0,0,0,325,2,41,,,
zuverge01,1952,1,CLE,AL,0,0,1,0,0,0,0,4,1,0,0,0,1,0.2,0,,0,0,0,5,1,0,,,
aberal01,1953,1,CLE,AL,1,1,6,0,0,0,0,18,6,5,0,9,4,0.24,7.5,,0,0,0,35,2,6,,,
aberal01,1953,2,DET,AL,4,3,17,10,2,0,0,200,63,33,3,41,34,0.26,4.46,,4,0,0,290,5,35,,,
alomalu01,1953,1,CHA,AL,2,0,24,0,0,0,2,115,41,20,7,23,23,0.28,4.7,,2,0,1,173,8,20,,,
antonjo02,1953,1,ML1,NL,12,12,31,26,11,2,1,526,167,62,15,71,131,0.24,3.18,,3,1,0,763,2,83,,,
baczefr01,1953,1,CHN,NL,0,0,9,0,0,0,0,30,20,7,1,6,3,0.43,6.3,,0,1,0,53,2,9,,,
baczefr01,1953,2,CIN,NL,11,4,24,18,10,1,1,415,125,53,13,52,58,0.24,3.45,,1,1,0,575,4,56,,,
beardge01,1953,1,CHA,AL,3,3,25,3,0,0,0,175,48,19,8,33,24,0.22,2.93,,3,0,0,250,9,27,,,
bickfve01,1953,1,ML1,NL,2,5,20,9,2,0,1,174,60,34,8,35,25,0.27,5.28,,2,2,1,258,8,35,,,
bishoch01,1953,1,PHA,AL,3,14,39,20,1,1,2,482,174,101,15,86,66,0.28,5.66,,5,5,0,720,11,106,,,
blackew01,1953,1,NYA,AL,2,0,8,4,0,0,1,59,17,8,2,13,11,0.23,3.66,,0,1,0,88,3,10,,,
blackjo02,1953,1,BRO,NL,6,3,34,3,0,0,5,218,74,43,12,27,42,0.25,5.33,,0,1,1,315,17,46,,,
blakeed01,1953,1,CIN,NL,0,0,1,0,0,0,0,0,1,0,0,1,0,1,,,0,0,0,2,0,2,,,
blyzkmi01,1953,1,SLA,AL,2,6,33,9,2,0,0,283,110,67,6,56,23,0.29,6.39,,7,0,0,440,8,78,,,
bokeldi01,1953,1,SLN,NL,0,0,3,0,0,0,0,9,4,2,0,0,0,0.3,6,,0,0,0,13,0,2,,,
bowmaro01,1953,1,PIT,NL,0,4,30,2,0,0,0,196,65,35,9,29,36,0.26,4.82,,3,1,0,288,15,42,,,
brancra01,1953,1,BRO,NL,0,0,7,0,0,0,0,33,15,12,4,5,5,0.34,9.82,,0,2,0,51,5,12,,,
brancra01,1953,2,DET,AL,4,7,17,14,7,0,1,306,98,47,7,31,50,0.25,4.15,,5,2,0,434,3,55,,,
brazlal01,1953,1,SLN,NL,6,7,60,0,0,0,18,276,101,43,8,43,57,0.28,4.21,,0,2,0,417,33,47,,,
brechha01,1953,1,SLA,AL,5,13,26,16,3,0,1,352,122,40,7,31,44,0.26,3.07,,1,3,1,494,7,51,,,
brisslo01,1953,1,CLE,AL,0,0,16,0,0,0,2,39,21,11,2,13,5,0.38,7.62,,0,0,0,69,7,11,,,
brownha01,1953,1,BOS,AL,11,6,30,25,6,1,0,499,177,86,16,57,62,0.26,4.65,,7,0,0,722,3,94,,,
buhlbo01,1953,1,ML1,NL,13,8,30,18,8,3,0,463,133,51,9,73,83,0.23,2.97,,1,3,1,648,5,59,,,
burdele01,1953,1,ML1,NL,15,5,46,13,6,1,8,525,177,63,7,56,58,0.26,3.24,,1,5,0,741,24,73,,,
byrdha01,1953,1,PHA,AL,11,20,40,37,11,2,0,710,279,145,23,115,122,0.29,5.51,,6,14,1,1090,0,155,,,
byrneto01,1953,1,CHA,AL,2,0,6,6,0,0,0,48,18,18,0,26,4,0.29,10.13,,0,0,0,89,0,18,,,
byrneto01,1953,2,WS1,AL,0,5,6,5,2,0,0,101,35,16,3,22,22,0.27,4.28,,0,1,0,155,0,17,,,
cainbo01,1953,1,SLA,AL,4,10,32,13,1,0,1,299,129,69,8,45,36,0.31,6.23,,1,1,0,465,7,74,,,
chakabo01,1953,1,CLE,AL,0,2,7,3,1,0,0,81,28,8,2,10,6,0.28,2.67,,2,1,0,116,2,13,,,
chambcl01,1953,1,SLN,NL,3,6,32,8,0,0,0,239,82,43,7,43,26,0.26,4.86,,3,1,1,362,9,50,,,
churcbu01,1953,1,CIN,NL,3,3,11,7,2,0,0,131,55,29,9,19,12,0.31,5.98,,0,2,0,196,2,32,,,
churcbu01,1953,2,CHN,NL,4,5,27,11,1,0,1,313,115,58,16,49,47,0.27,5,,2,2,0,474,4,67,,,
clarkmi01,1953,1,SLN,NL,1,0,23,2,0,0,1,107,46,19,2,21,17,0.31,4.79,,1,2,0,171,8,21,,,
coleda01,1953,1,ML1,NL,0,1,10,0,0,0,0,44,17,14,1,14,13,0.27,8.59,,1,0,0,75,8,14,,,
colemjo04,1953,1,PHA,AL,3,4,21,9,2,1,0,270,85,40,8,49,18,0.25,4,,3,1,0,388,9,46,,,
colluja01,1953,1,SLN,NL,0,0,7,0,0,0,0,34,15,8,1,4,5,0.32,6.35,,2,0,0,52,2,10,,,
colluja01,1953,2,CIN,NL,7,11,30,12,4,1,3,374,123,52,8,39,51,0.26,3.75,,1,6,0,515,12,57,,,
connebi01,1953,1,NY1,NL,0,1,8,2,0,0,0,61,33,25,4,17,11,0.37,11.07,,1,0,0,106,4,26,,,
consusa01,1953,1,WS1,AL,0,0,4,0,0,0,0,15,9,6,0,4,0,0.39,10.8,,0,0,0,27,3,6,,,
consusa01,1953,2,CHA,AL,7,5,29,13,5,1,3,372,122,35,9,28,30,0.25,2.54,,1,2,0,508,8,39,,,
corwial01,1953,1,NY1,NL,6,4,48,7,2,1,2,320,122,59,17,68,49,0.29,4.98,,1,3,1,495,16,65,,,
darkal01,1953,1,NY1,NL,0,0,1,1,0,0,0,3,1,2,1,1,0,0.25,18,,0,0,0,5,0,2,,,
delocik01,1953,1,BOS,AL,3,1,23,1,0,0,1,146,60,24,2,20,22,0.3,4.44,,0,2,1,223,9,27,,,
dicksmu01,1953,1,PIT,NL,10,19,45,26,10,1,4,602,240,101,27,58,88,0.29,4.53,,4,3,0,877,13,121,,,
dixonso01,1953,1,WS1,AL,5,8,43,6,3,0,3,360,123,50,13,31,40,0.26,3.75,,1,2,0,504,20,57,,,
